128 1307 51 9069 190234 190238 257966 262539 262546 6627
129 1299 51 9071 191174 191178 259281 263854 263860 6629
130 1298 102 9073 192109 192113 260502 265161 265167 6631
131 1298 51 9077 193044 193048 261805 266467 266473 6635
132 1298 51 9079 193978 193983 263111 267773 267779 6637
133 1298 51 9081 194911 194916 264417 269079 269085 6639
134 1298 51 9083 195848 195851 265724 270386 270392 6641
135 1298 51 9085 196781 196786 267031 271693 271699 6643
136 1298 51 9087 197717 197722 268336 272999 273005 6647
137 1297 102 9089 198651 198656 269549 274306 274312 6647
138 1299 51 9093 199586 199590 270785 275612 275619 6651
139 1298 51 9095 200522 200526 272092 276919 276925 6653
140 1298 51 9097 201458 201463 273399 278226 278232 6655
141 1298 51 9099 202393 202398 274706 279533 279539 6657
142 1299 51 9101 203327 203331 275953 280840 280846 6659
143 1299 51 9103 204262 204267 277218 282146 282152 6661
144 1298 51 9105 205196 205201 278525 283453 283459 6663
145 1299 51 9107 206130 206134 279832 284759 284765 6667
146 1297 102 9109 207064 207069 281139 286067 286073 6667
147 1299 0 9113 208000 208004 282433 287373 287379 6671
148 1298 51 9115 208934 208939 283647 288680 288686 6673
149 1299 51 9117 209872 209877 284955 289987 289993 6675
150 1299 51 9119 210808 210811 286262 291294 291300 6677
151 1300 51 9121 211742 211747 287570 292603 292609 6679
152 1299 51 9123 212679 212684 288878 293910 293916 6681
153 1299 51 9125 213615 213619 290185 295217 295223 6683
154 1299 51 9127 214549 214554 291461 296524 296531 6685
155 1299 51 9129 215485 215490 292676 297832 297838 6687
156 1298 51 9131 216419 216424 293929 299139 299145 6689
157 1299 51 9133 217354 217359 295236 300446 300452 6691
158 1298 51 9135 218289 218294 296542 301752 301758 6693
159 1299 51 9137 219224 219229 297849 303059 303065 6695
160 1299 51 9139 220161 220165 299157 304367 304373 6697
161 1298 51 9141 221096 221100 300464 305674 305680 6699
162 1298 51 9143 222032 222036 301771 306981 306987 6701
163 1299 51 9145 222965 222969 303078 308289 308294 6703
164 1299 51 9147 223901 223905 304386 309596 309602 6705
165 1299 51 9149 224836 224840 305693 310903 310909 6707
166 1298 51 9151 225770 225775 307001 312211 312217 6709
167 1298 102 9153 226706 226711 308309 313519 313525 6711
168 1299 0 9157 227643 227648 309615 314825 314831 6715
169 1298 102 9157 228578 228582 310923 316133 316139 6715
170 1300 0 9161 229515 229521 312221 317440 317446 6719
171 1297 102 9161 230451 230455 313436 318747 318754 6719
172 1299 0 9165 231385 231390 314716 320053 320059 6723
173 1298 102 9165 232319 232323 315930 321361 321367 6723
174 1300 0 9169 233255 233260 317232 322667 322673 6727
175 1298 102 9169 234190 234195 318538 323974 323980 6729
176 1299 51 9173 235123 235127 319845 325281 325287 6731
177 1299 51 9175 236057 236062 321153 326589 326595 6733
178 1298 51 9177 236992 236996 322460 327896 327902 6735
179 1299 51 9179 237928 237931 323756 329202 329209 6737
180 1299 51 9181 238862 238867 325006 330509 330515 6739
181 1298 51 9183 239797 239801 326313 331816 331822 6741
182 1298 51 9185 240730 240734 327579 333122 333128 6743
183 1298 51 9187 241664 241668 328793 334429 334435 6745
184 1298 51 9189 242599 242603 330054 335736 335742 6747
185 1298 51 9191 243533 243537 331361 337043 337049 6749
186 1299 51 9193 244467 244472 332667 338349 338356 6751
187 1299 51 9195 245403 245406 333942 339656 339662 6753
188 1299 51 9197 246338 246342 335213 340963 340969 6755
189 1298 51 9199 247271 247276 336520 342270 342276 6757
190 1298 33027 9201 248205 248210 337827 343577 343583 6759
191 1299 34375 9806 249314 249319 339134 344884 344889 7399
192 1298 53635 10413 250420 250424 340389 346190 346196 7971
193 1298 17497 11353 251624 251630 341672 347497 347503 8946
194 1297 75584 11648 252640 252643 342907 348804 348809 9213
195 1299 101 12908 253933 253937 344210 350109 350116 10466
196 1299 51 12910 254866 254870 345447 351416 351422 10468
197 1298 104 12912 255802 255806 346754 352723 352729 10470
198 1298 51 12914 256736 256741 348012 354030 354036 10472
199 1297 157 12916 257670 257674 349311 355336 355342 10474
200 1298 99 12920 258603 258606 350617 356642 356648 10478
201 1299 51 12922 259537 259540 351923 357948 357954 10480
202 1299 111 12924 260473 260477 353230 359255 359261 10482
203 1299 51 12926 261409 261413 354537 360562 360568 10484
204 1299 92 12928 262344 262349 355845 361870 361876 10486
205 1298 51 12930 263278 263282 357095 363177 363183 10488
206 1298 148 12932 264214 264218 358311 364484 364490 10490
207 1298 99 12936 265151 265156 359549 365790 365796 10494
208 1298 51 12938 266086 266089 360856 367097 367103 10496
209 1299 102 12940 267020 267023 362163 368404 368410 10498
210 1299 51 12942 267952 267957 363470 369711 369717 10500
211 1298 140 12944 268888 268891 364778 371019 371025 10502
212 1298 70 12948 269823 269827 366084 372325 372331 10506
213 1299 51 12950 270757 270762 367391 373632 373638 10508
214 1299 80 12952 271691 271695 368698 374939 374946 10510
215 1299 51 12954 272626 272631 370006 376247 376253 10512
216 1299 67 12956 273561 273566 371313 377554 377560 10514
217 1298 51 12958 274497 274501 372554 378861 378867 10516
218 1298 51 12962 275429 275433 373858 380167 380173 10520
219 1299 73 12964 276363 276367 375165 381474 381480 10522
220 1299 51 12966 277298 277302 376472 382782 382788 10524
