# word	offset_bits  (frame=24640 bits; window=32 bits, LSB-packed from FEC startIn)
9912DDAE	8463
991882F0	11804
991A22AB	18003
991A7C5D	6793
991EF7BA	9459
9921B5CA	1150
992224C9	9725
9925C263	23239
99267541	18925
99288B00	12171
9928FC3B	4473
9929E95C	5908
992A8360	15492
992C4B8F	150
992C7E43	13108
99300A18	7369
9935086A	9704
9937309A	9514
99374C6E	2752
99383EB9	22145
993EB9F8	9837
99436FB7	19322
994A9C1D	1210
994C94F4	5917
994E9952	13643
995239DA	13627
9952A2D5	18466
995350B6	4625
99580C1F	18398
995A47DA	8065
9963145C	21936
9963A62F	22770
996415F2	23565
996471C9	20380
9965A9FB	3623
9966FAEA	11172
9968FD2E	20205
996BB62F	3526
996C7A77	12908
996CD638	15933
997178E8	12258
99723A69	5485
9973B93A	23533
997625CD	4073
997BD34D	13210
9981892E	17891
99845DE1	21089
998622DB	9251
99880B36	4552
99966FAE	11176
999C483A	13785
999D3B74	10578
999F2C11	16351
999F3FF0	21839
99A6F099	5103
99A6FE35	9799
99AD0D61	3328
99AF518E	24527
99B4C359	20029
99B71989	7462
99B93BB8	5957
99BE3F87	16482
99C17CAA	4584
99C43DE2	8553
99C483A8	13781
99C82203	22514
99CA938B	17405
99D1F783	24599
99D3B74B	10574
99D3FEA1	2871
99D5059C	18915
99D57EE8	14785
99D5CA83	2278
99D67DDA	5079
99DA1EA9	21595
99DAA020	17276
99DC8022	23196
99DEDC6B	16605
99DF374A	23858
99E1AE55	17722
99E9E6BB	4194
99EA3B58	21132
99ECB013	22403
99F1A801	21058
99F2C116	16347
99F3FF04	21835
99F77CC0	20156
99FB7F91	17174
99FD55D3	18255
99FE0830	13926
9A01818C	18060
9A043669	1530
9A0CC132	3549
9A12EB5F	8780
9A15F36A	17355
9A17ED62	1822
9A1A2AFA	6302
9A1A68AA	4276
9A20279A	16137
9A23AFC7	10911
9A24A7B7	23423
9A2ABE1E	4262
9A2C7A75	16922
9A2DEAD3	2907
9A2E3215	21258
9A2FE9C4	24556
9A30EA1C	11245
9A3109BB	23369
9A38A8AF	24206
9A390FD1	12531
9A3C69FE	2154
9A3DF2AB	10380
9A4A077A	22912
9A4FD465	24032
9A533D96	22414
9A54D3D1	22044
9A575A47	19221
9A58D985	8313
9A595B81	21737
9A5B9EE3	5463
9A5E1194	7024
9A634F1B	8704
9A6F099D	5099
9A6F95AF	13191
9A6FE352	9795
9A712BEC	12755
9A7163FB	4048
9A7A3860	22031
9A7A93E3	1508
9A7CDB5A	9331
9A843569	9697
9A85B386	4614
9A88248A	11091
9A8B2868	18886
9A8BF962	22565
9A8CE85F	8431
9A912BF5	18116
9A919642	898
9A94B83F	15597
9A955CE3	20938
9A9C85DD	5419
9AA46A7E	24469
9AA62981	9490
9AA7BB61	12953
9AAAB56E	23943
9AAFF11C	13593
9AB1C6C9	10111
9AB5B6E4	5374
9AB8A9EB	24073
9AB8B04C	4498
9AB91935	15393
9ABA62B1	11560
9ABB3877	3221
9AC26108	22804
9AC70D54	15920
9ACC473C	13028
9ACDBA29	6959
9ACF3F73	23885
9AD0D612	3324
9AD26EBF	3385
9AD48663	13253
9AD5D98A	19784
9AD69E3E	16019
9AD76190	7997
9ADA4E89	16113
9ADC0FC5	4704
9ADCEDBC	24128
9ADF4558	11740
9AE053EC	971
9AE677B7	16615
9AE88E02	12581
9AE8F083	6380
9AEE6892	23437
9AEEB360	4176
9AF0BAC6	5241
9AF2FE0D	11860
9AF518EB	24523
9AF60D16	18826
9AF615FD	22462
9AF9C39E	5203
9AFBADC1	15370
9B04A637	4157
9B052056	16178
9B07719C	9953
9B082659	3641
9B0CB0A3	11688
9B0D3E17	16960
9B0E3535	6403
9B0FCBA3	12059
9B10E69C	12773
9B124DED	10300
9B183E04	14083
9B1BB552	695
9B23F298	19439
9B2536E4	22376
9B261CA8	4353
9B2CB0EC	19186
9B3517F2	22572
9B383C6B	11358
9B38A4F9	4529
9B390CC5	14293
9B3B9667	17298
9B49862D	22233
9B4A3490	19287
9B4C3594	20025
9B51C677	17336
9B61FF53	17100
9B66869A	4286
9B6B42FC	9318
9B719891	7458
9B723079	22361
9B734F9B	9342
9B73E8EA	5162
9B745290	6950
9B803AD9	11273
9B807A22	15117
9B8127B7	3135
9B85D06B	519
9B8B5885	7714
9B8D94B1	24385
9B8F9FA0	2209
9B9156D9	16061
9B93BB8C	5953
9B93BEDC	5660
9B95F119	1688
9B962B79	16765
9B984D53	9507
9B9A595B	21745
9B9DDB51	9996
9B9FBAFA	7101
9BA54EF4	23843
9BA63760	2745
9BACA3C1	18637
9BAFE73A	3371
9BB0293F	23139
9BB05838	23349
9BB72FDD	7592
9BBA1C83	6508
9BBDDC32	12682
9BBECB8C	14403
9BC082A2	16217
9BC0A0C1	1633
9BC10FBA	390
9BC1C779	17683
9BC26759	5093
9BC5F001	14922
9BC96CA9	20777
9BCA392F	10969
9BCA43D6	16807
9BCA7CEE	17655
9BCDFFD6	942
9BD40998	17911
9BD41D9B	7738
9BDBA27F	10283
9BDD0564	19904
9BE3F87B	16478
9BE403CC	14753
9BE56BF2	13185
9BEB1A61	7791
9BEBA97A	11162
9BEC6EAC	1741
9BECB82B	16408
9BF47D1A	831
9BF8D49C	9789
9BF98233	14812
9BFE6FB1	1755
9BFFAC10	933
9C0840AC	17028
9C0B491C	17073
9C0DE39F	18789
9C0F1C6C	17244
9C143CBC	6156
9C17CAA9	4580
9C1DF63A	1194
9C1E35D8	11351
9C1E3C22	5790
9C1F5719	14548
9C1F5C8B	22138
9C217ED8	15744
9C24D5D3	11573
9C28A958	1074
9C28C996	20400
9C28F8FB	22959
9C33382F	4595
9C33A0DD	4390
9C39EE5C	5191
9C3BA0BA	21787
9C3BFEC7	3206
9C43DE2F	8549
9C483A88	13777
9C4AFB22	12749
9C4C04E4	9588
9C4CD7A8	24536
9C4EDD93	24412
9C50D3C2	16247
9C513D44	9929
9C527C9A	4522
9C537594	18648
9C57F6DE	12309
9C583D17	12407
9C58FEC4	4042
9C599188	11816
9C5C9427	17386
9C64ECFE	3719
9C64FFF8	10031
9C674FCC	5038
9C6B3851	20415
9C6B54BF	2597
9C6D14BC	4751
9C6DCB3A	17943
9C6F9205	20917
9C729095	23767
9C76B8C5	6618
9C76BA21	21498
9C79E1F2	19989
9C7FF1B7	24340
9C803F3A	9567
9C8098BA	17828
9C82203F	22510
9C8336C3	17115
9C839433	1660
9C85DD5C	5411
9C8662C5	14286
9C87FA7A	2532
9C8A755C	5319
9C8C3E50	6463
9C90D93D	737
9C92D78E	12831
9C9594E4	16836
9C98A210	14006
9C98D878	23056
9C9BB72F	7600
9C9BCA43	16815
9C9D3A7C	9765
9C9D4F27	19537
9C9ED6F1	8850
9C9F2764	6896
9CA03B6A	23024
9CA399DA	21611
9CA4F45A	2315
9CA90B79	9
9CA938B9	17401
9CAAF099	13667
9CAD8A15	16669
9CB42EFB	22107
9CB53B76	23643
9CC9C1F5	22150
9CCA54E0	1215
9CD021B3	1535
9CD0AF9B	17360
9CD45943	18891
9CD6B4F1	16024
9CE33A7E	5043
9CE8FC4C	3353
9CFADBD4	13863
9CFD1B67	1909
9CFE7EDE	17207
9CFF0CF5	15287
9D00DFC6	20520
9D06ECA6	4379
9D095040	20579
9D099BE3	16494
9D0BF451	8418
9D128E14	6020
9D13D6D4	16096
9D150C43	6697
9D1D7B4B	17551
9D1F2110	8651
9D1F783F	24595
9D1F899A	3348
9D2005D6	21393
9D276CEB	446
9D2BA8DB	16704
9D31C5C6	9544
9D32A473	13634
9D33AB95	2285
9D366A2F	22579
9D370BA0	526
9D3A7CFD	9757
9D3B74BA	10570
9D3E7A84	23975
9D3E7ECC	9750
9D3F3011	5028
9D3FEA14	2867
9D426179	21363
9D487FF1	4936
9D4976FA	21456
9D4B8C69	13281
9D4DEA04	17920
9D4F2790	19529
9D5059CD	18911
9D536707	11369
9D570AA8	5305
9D57EE89	14781
9D57EEBA	21313
9D5B0912	23510
9D5CA83C	2274
9D62F784	20444
9D6392B4	425
9D65BF14	2245
9D661F57	10811
9D665EF4	13220
9D67A70A	1092
9D67DDAF	5075
9D6D407D	7835
9D6E3DFF	12984
9D75FEA4	16900
9D76B8FA	20864
9D83E07C	3914
9D83F0D6	7131
9D859612	19478
9D8B4F5D	8205
9D8D2C82	8105
9D8DC1AC	1883
9D8F7A71	10053
9D912EE1	18310
9D916F75	6878
9D9472D3	11443
9D95C1FA	8366
9D983D9D	23999
9D99C822	22522
9D9AB5B6	5382
9D9FDBCB	3706
9DA1EA92	21591
9DAA0209	17272
9DAA8432	7630
9DAD9268	6324
9DAE6ABF	13607
9DB324CE	18936
9DB3AC72	436
9DB567C6	6246
9DB7848C	24115
9DBA5D1F	10563
9DBB26E3	24403
9DBB361A	16975
9DBB760F	23628
9DBF60A5	14327
9DC80078	6995
9DC80225	23192
9DC9D5B0	23522
9DCAF622	6757
9DCB2963	9630
9DCB33B5	17291
9DCBA29A	18140
9DCBC22A	20649
9DCCE9FF	2880
9DD02E60	10349
9DD93A13	16509
9DDA0D92	15452
9DDB51DD	9988
9DDC624C	5942
9DDD54BC	17634
9DE2788C	14138
9DE28F66	21874
9DE76CC9	18946
9DE7BE41	19395
9DE80EBC	23826
9DE89B3B	17314
9DEDC6B4	16601
9DEE3D20	21224
9DF26F17	14936
9DF374A9	23854
9DF49208	21693
9DF6E7AB	5649
9DF85F52	3783
9DFF2BDA	12886
9E04FBFE	16545
9E0970FB	10650
9E0A9038	9423
9E0D4B56	10699
9E0F6905	14640
9E137810	16228
9E17CBE5	3866
9E1AE552	17718
9E1F2E82	19977
9E231BF7	14124
9E242CEB	13005
9E249AD2	3401
9E299E1A	17734
9E2A8517	11033
9E2CDF65	16421
9E373E54	8687
9E3EDFA3	10503
9E3EFB64	16003
9E3FC29C	15311
9E422098	19511
9E46A574	19031
9E4D1EF9	10389
9E4F2110	19520
9E533727	5968
9E538774	21798
9E55DBDC	479
9E58B601	22333
9E5A60FA	22710
9E6A7217	5425
9E6B693A	16119
9E6BBACD	4182
9E6E00EB	11279
9E6E58AD	16771
9E776836	15458
9E77E17D	3789
9E7EE677	23876
9E83A383	2510
9E880DE0	23677
9E88BD05	865
9E88E15B	337
9E8B4E99	2302
9E8B80AC	3262
9E8BE88D	22296
9E8E1803	22025
9E923298	7879
9E95C3B8	5896
9E9C28A9	1082
9E9E6BBA	4190
9EA126AA	23961
9EA225A3	9914
9EA38E53	22838
9EA3B583	21128
9EA4F8D6	1502
9EAA14EC	7152
9EAD7BC7	5631
9EB5F4B9	15266
9EB6A29B	16085
9EBA0462	8188
9EBC730A	14679
9EBF7CD2	24053
9ECB0136	22399
9ECEABF7	21322
9ED584ED	7651
9ED6F198	8842
9EDC421B	3117
9EDD4214	5741
9EDDD258	23405
9EE3C279	5447
9EE5CDB9	5179
9EED61D9	20277
9EED8787	12943
9EEFBC0B	8912
9EF137FC	1770
9EF1A720	17133
9EF1C176	21966
9EF23363	714
9EF9071C	19385
9EFE87C3	9666
9F031672	23078
9F0434DA	22254
9F057EFD	17438
9F0A44B5	13467
9F0B5F50	15230
9F0BA334	16945
9F0F257A	4113
9F0F4BC0	2824
9F148267	24621
9F177A77	6779
9F1876D2	15180
9F1A8017	21054
9F1ADEAC	1489
9F1B5B72	6228
9F217D32	13131
9F26AE2C	4508
9F27645B	6888
9F280C78	12376
9F2A54E8	8672
9F2B51A6	4220
9F2C116F	16343
9F2CC980	7382
9F300B00	14446
9F30AA11	13834
9F3584C2	22811
9F36D685	9325
9F36E69F	9349
9F37F304	14819
9F38DB96	17950
9F3BBAA9	17641
9F3BC51E	21881
9F3C9A3D	10396
9F3D424D	23968
9F3D9D57	21329
9F3EDBB4	15797
9F3F551D	18228
9F3F6648	9743
9F3FF043	21831
9F46BC54	2632
9F4754C7	5151
9F4C52FA	7504
9F54598B	6568
9F5AD12F	11311
9F5B7A9F	13858
9F5CFC03	9830
9F620D0D	12458
9F66F37F	952
9F67D516	6578
9F6DDA32	15790
9F6F406B	20996
9F76BE73	5065
9F77CC06	20152
9F7E83A9	7535
9F7FD13B	16532
9F7FE0C0	1394
9F80310A	24447
9F806669	9817
9F832A33	6089
9F84D1C5	24219
9F85BE7C	10418
9F882405	23116
9F8C0B1C	8515
9F9011BE	9163
9F9613DB	5760
9F9808D1	5021
9F9ADC0F	4712
9FA0478F	18765
9FA0D180	2193
9FA36CEC	1904
9FA3ADD7	1460
9FA8C07E	7960
9FA8CB9D	24023
9FA8EE48	7258
9FAA8EAD	18221
9FB32444	9736
9FB3ACF4	1103
9FB58A05	3603
9FB7933F	17193
9FB7F91D	17170
9FB99DF3	23870
9FBAFA23	7093
9FBF4A8F	4828
9FC22E4E	17576
9FCBAC23	592
9FCC4C07	10261
9FCFDBC9	17202
9FD2076A	11982
9FD4B924	11612
9FD51A7A	3284
9FD55D3E	18251
9FD6E506	10083
9FD8F66B	24150
9FDBCB83	3698
9FE08306	13922
9FE19EB5	15282
9FE29830	14719
9FEA4A42	2134
9FEE5E47	12652
9FF4156E	6658
9FF4E3B5	21511
9FF50A0B	2860
9FF5E8D2	2348
9FF821A7	21824
9FFF0E6E	10018
A002E1FB	7055
A0056D61	3450
A005FF54	21040
A0073074	11496
A00A859A	11764
A012F6B0	17511
A01818C8	18056
A01BF8CA	20515
A01D8B91	22996
A0209C0F	17260
A0233610	3656
A0250D5C	4321
A025F7DB	7309
A02FF17E	16734
A031E1C6	12366
A035E51C	20981
A0374404	22884
A03AF14A	23816
A03B6A01	23016
A03EF444	7820
A043669E	1526
A0462515	8176
A0478FBE	18757
A047989C	5814
A0493FE9	21526
A04967C2	13485
A04CC0C4	17900
A04CCE24	13794
A05777B6	3583
A05CC103	10340
A061561D	13064
A067F2EB	602
A0731498	13532
A077A037	22900
A0781DD9	19574
A0793C7D	10518
A07D05FD	18708
A07E6E69	21759
A0808A58	20562
A082BFF0	18542
A0867892	3415
A0880468	10145
A0881A93	15855
A08A6338	12332
A08B88B1	3039
A08ED9DF	14956
A094BC30	11927
A096D64F	15205
A0996CD6	15941
A09D62F7	20452
A09F0F25	4121
A0A2A2DC	15675
A0A2F648	19955
A0A4DFA3	844
A0A540FA	18723
A0A5DFE9	6274
A0AB121C	19625
A0AB771C	6647
A0AC8B42	19891
A0B056D4	1426
A0B19F0F	2840
A0B2967D	2654
A0B39A8B	18902
A0B98A3B	19656
A0BA07E6	21771
A0BFA96E	18695
A0C10C21	1617
A0C72685	1840
A0CC132D	3545
A0CDDD0E	6517
A0CEC7BD	10062
A0D1803B	2185
A0D6573C	502
A0D829E7	15478
A0D92582	15440
A0DD94D9	4374
A0DFC020	9015
A0E60D28	8966
A0E8E0D2	2504
A0EA4FA6	7521
A0ECDC5A	7727
A0EE033A	4959
A0EF87B3	12198
A0F3ACB7	2256
A0F98D12	19831
A0FD0F47	240
A100D12F	6438
A108513E	12481
A1098B47	14590
A109F2B5	4232
A10A3039	5726
A10BA6B8	989
A10C9C9B	7616
A10D5A4F	9691
A1139187	6474
A117D101	10204
A11ABA04	13814
A12357E2	11651
A126AAAD	23953
A128AE3B	19868
A1293DE3	21981
A12A0808	20574
A12EB5F5	8776
A130BC93	21356
A130FFDB	20621
A1337C7F	16489
A13842FD	15751
A139A15F	17367
A13E6016	14453
A1412978	11934
A141633E	2847
A14515C3	18185
A1456BED	15085
A145FFAF	11019
A14EC1F8	7140
A1524E36	4768
A154ABD1	14870
A15CCA95	18479
A15F36A3	17351
A15F808C	16649
A166B7D1	11750
A16791A9	19041
A16CE199	4608
A172A29D	22603
A177DCA1	22096
A17E3E10	9303
A17E8A2F	8413
A17ED62B	1818
A1811AAF	8029
A1887616	7349
A1887D67	6684
A189A94B	15609
A18C5D17	15056
A18E1BE9	12609
A1914522	15540
A19BC0A0	1641
A19E0A90	9431
A1A2AFA0	6298
A1A383E1	18868
A1A68AAF	4272
A1A784DE	16238
A1AB866D	4308
A1AC24BF	3315
A1ACC1AE	17479
A1B7DBB9	19315
A1BAB43C	2966
A1BBBA26	19247
A1BCC8D3	6806
A1BE021E	12437
A1C00484	11225
A1C570EF	15893
A1C83E84	6496
A1D2E504	18563
A1E2C5B5	2947
A1E5E0F8	6145
A1E859E4	19051
A1E8FDDE	227
A1E962E2	20235
A1EA9257	21583
A1F0EE77	9652
A1F2C798	3835
A1FA6229	22072
A1FF6BC2	6727
A2023EA3	22869
A20279AD	16133
A202842E	1003
A2036B8A	10187
A2037819	23671
A206BF58	10464
A2092296	11085
A210C7DD	13990
A211E4F7	20298
A212D82D	21164
A2186303	13328
A218B018	16311
A21E4C20	14184
A21E5E75	21478
A21E944B	23724
A21F022E	20064
A221556E	13755
A225A3D8	9906
A226FAC6	7801
A22A1456	15097
A22AB483	17991
A22B2D4C	22184
A22C0024	12161
A22F4149	859
A2310227	16273
A23431C3	12620
A234BA9F	22278
A2380BF2	12571
A23856FD	331
A238E800	7073
A23AFC7C	10907
A2463E97	14227
A249C729	23779
A24A7B77	23419
A24DC7CF	2218
A251C28C	6015
A251D93D	7175
A2534404	16148
A2538980	9599
A2590889	23705
A25D562C	13958
A25EEDE6	19810
A25F3CDC	11294
A25FE6C3	6421
A263FE24	2423
A2695D69	19227
A26CEE59	17304
A26E01E8	15123
A26F900F	14759
A2748017	21399
A27644BB	18316
A27764E8	16515
A27A8896	9920
A27ADA8A	16091
A27D8834	12464
A27F3130	10267
A2809435	4327
A28552AF	14876
A286EAD0	2972
A28AE186	18178
A28BF8FA	8399
A28CFBF4	7548
A28F0796	5279
A291187A	15525
A294840E	6939
A29780A7	4738
A29A912B	18124
A29B9156	16069
A29D366A	22587
A2A1887D	6692
A2A2DC43	15667
A2A5600F	1064
A2A7B561	7661
A2ABD46F	4897
A2ABE1E8	4258
A2AC6B29	11725
A2AE5B1F	8155
A2AFA0A5	6290
A2B5F686	15078
A2B861B6	18172
A2B8EE14	19858
A2B95F92	9099
A2BF5B68	24188
A2C10CA7	11469
A2C7A75D	16918
A2C9FD8F	24162
A2CA1A38	18880
A2CA93FE	2367
A2CC5BB0	6557
A2D28C3D	12232
A2D3A675	2296
A2D5608B	18450
A2D74865	1317
A2D952A0	14980
A2DC23F6	787
A2DC4301	15659
A2DEAD3B	2903
A2DF9C0D	18805
A2E02B29	3256
A2E08BEA	21917
A2E32152	21254
A2E7CA03	12386
A2ED638E	15035
A2F648B3	19947
A2F6AE8A	9121
A2FA211E	20310
A2FA234B	22290
A2FD360A	16193
A2FE3E93	8393
A2FE58B6	22559
A2FE9C4C	24552
A2FFD7AE	11012
A3007668	2176
A301F821	7950
A3039604	5714
A30830BF	22670
A30EA1C0	11241
A30F6A0E	12218
A3109BB0	23365
A3146F54	2784
A3147A87	19073
A3178D0D	6827
A3194C5F	8281
A31BE44F	5993
A31D6EE9	24510
A31E68B8	21272
A325091A	11664
A326591C	20390
A32A7050	6170
A32B38C9	3734
A32C3427	15770
A32E7660	24013
A330DE20	6069
A33458F4	16929
A33A17E8	8425
A33D471C	22845
A33EFD07	7542
A340150B	11771
A340F278	10525
A342E545	22610
A349046A	19275
A3493949	2330
A34CF4F3	4203
A34F45C0	3271
A352CB45	810
A353955E	13678
A3583593	8807
A35943A5	18578
A35C6EAC	16574
A35D0C8A	15553
A35D59C9	757
A35E2A39	2625
A3685493	4778
A36CEC6E	1896
A36FCE56	16686
A37252A5	12035
A377440D	10479
A379BC96	20789
A37AA4C9	2773
A37AA567	14845
A37B6256	9379
A37B6F83	4878
A380B44E	21418
A381AC23	20831
A38348C7	2494
A383E1C2	18860
A38518DF	6006
A385AA6A	20960
A385EFC8	10772
A38600D5	22019
A3878B39	1558
A38A8AFD	24202
A38B2659	23583
A38C27A4	7897
A38CEF44	17327
A38E53E6	22830
A390FD1F	12527
A391135E	11879
A392FAE1	10957
A3932436	1161
A3969825	11432
A399DA1E	21603
A39AB1C6	10119
A39C6B54	2605
A3A15CCA	18487
A3AA63E1	5144
A3AB7A85	18207
A3ABDEA9	8940
A3ADD7A8	1452
A3AF6976	17546
A3B27AA8	7166
A3B41562	19636
A3B5835D	21120
A3B9200F	7248
A3BBE6C1	9971
A3BE2E81	624
A3C11EE3	13406
A3C14808	18621
A3C1E5B1	5273
A3C20E18	6370
A3C2117D	2009
A3C483CC	4675
A3C69FEA	2150
A3C90B73	9864
A3CF789B	1779
A3D2E303	12713
A3D43D0B	19062
A3D8000E	19103
A3D82D28	9890
A3D8BE94	19130
A3D8F84A	14483
A3D984CC	21860
A3DCC896	8476
A3DED383	14567
A3DF2AB3	10376
A3E3EF00	22949
A3E4220A	8646
A3E8D4B2	820
A3ED51A0	10542
A3EEC7D5	4996
A3EF07FD	24590
A3F0EFF5	4463
A3F1335A	3343
A3F4BBF6	20195
A3F4C3CA	4806
A3F7782D	217
A3F7FC8B	14514
A3F83750	12506
A3FFB918	19717
A4001A41	21203
A400BACE	21388
A4040DEA	18606
A40413F6	1122
A407B8C4	19004
A40AD129	16165
A40E304A	9409
A40ED584	11973
A40EDCC3	24253
A4113548	24484
A411D442	21183
A4133A3E	24610
A4152AE4	14622
A418D27C	17972
A4207702	6928
A42571FD	23753
A42B7D55	2114
A42DD4AF	2081
A42DE7C5	24639
A430FF96	13364
A432B5AF	1302
A4331A75	13242
A43D629E	16795
A43FF8CA	4929
A4461E93	15519
A44AFD58	18110
A44B5C5F	13455
A4507306	8975
A454E7E8	1922
A463D5DB	2479
A4659093	892
A466F071	17693
A46A7E00	24461
A46D450A	14891
A4735EC2	22473
A4738B32	11827
A473B5CD	13618
A47B3659	19201
A47C9B0F	12075
A47DA5A1	8053
A482350D	19268
A4838981	3952
A48AE92F	2050
A48B7DA2	1341
A48CA62F	7873
A48E46B6	17058
A4904580	21682
A490CB55	16876
A495D6C2	21569
A496368F	19152
A498F28D	22632
A49C6D14	4759
A49CA4F4	2323
A4A077A0	22908
A4A42B7D	2122
A4A61FE9	9191
A4A82758	20462
A4AA72A4	23
A4B0BA9C	1239
A4B15346	23388
A4B52C70	670
A4B98F7F	10875
A4BB7D65	21449
A4BC165F	17798
A4BC604E	12856
A4BE4B47	2032
A4C0C560	15833
A4C1D059	2671
A4C2C08A	13513
A4C316CA	22226
A4C9541B	15497
A4C9BA63	2757
A4D17F4E	24561
A4DD7F39	3376
A4DFA3E8	836
A4E276EC	24417
A4E2E4A1	17391
A4E4E9D3	9770
A4E89EB6	16101
A4ECAE0F	8371
A4ED9D63	441
A4EF71E9	21229
A4F07B48	14645
A4F45A74	2307
A4F78E0B	21971
A4F7F43E	9671
A4F82BF7	17443
A4F85AFA	15235
A4F8D6F5	1494
A4F93571	4513
A4F9C6DC	17955
A4FA6297	7509
A4FBFF06	1399
A4FC4120	23121
A4FD465C	24028
A4FFAF46	2353
A5118811	16278
A512C844	23710
A5187B50	12223
A51A4823	19280
A51D5EF5	8945
A51E485B	9869
A51EC000	19108
A52103B8	6933
A52A8927	23793
A52AB140	11519
A52E0FE1	15591
A5317498	2690
A5325897	157
A533D960	22410
A535988E	13035
A540FA0B	18715
A5411DB3	14963
A545AAC1	18457
A547E987	4813
A54AB720	12018
A54D3D1C	22040
A54E0EFB	1203
A54E3CF0	19998
A54E8F90	8660
A54EF407	23835
A55124E3	23788
A5525539	32
A5546A72	13689
A5550515	15688
A5562801	11514
A55738DF	20932
A558C0A3	3758
A5597AC8	1961
A55B9044	12011
A55C9421	14609
A55E8DEA	14859
A55F81ED	11134
A5600FC0	1056
A567CDFC	14829
A567F08B	17586
A56E8A9E	7675
A570EE3F	5890
A57480F7	19015
A5751B7E	16699
A575A47B	19217
A577CFB7	21013
A57A48AE	2062
A5896327	24366
A58AC674	20542
A58B8996	20225
A58D129C	9612
A58D985A	8309
A58E15CC	657
A59054B3	8092
A5914AAA	15703
A595B812	21733
A5968B70	801
A5995A47	8073
A59BC10F	398
A59F46BC	2640
A5A1811A	8037
A5A607E8	7201
A5AB7EC7	10684
A5AE070D	15155
A5B281CC	13546
A5B86446	80
A5B8CB94	18677
A5B9202A	11063
A5B9EE3C	5459
A5C1FC37	15586
A5C6066E	12704
A5C634D6	13274
A5C81C2B	8614
A5C89D4B	13297
A5C920A9	11601
A5CA082B	18554
A5CA4F85	15247
A5CD5D9C	3230
A5D1F6A8	10551
A5D38674	4401
A5D4F821	22267
A5D68220	10159
A5D8D009	17528
A5DE94C5	2704
A5DFB209	20184
A5DFE9DB	6266
A5E02151	2809
A5E029F9	4732
A5E1194E	7020
A5E187F8	11916
A5E1C5AD	17861
A5E1C86D	17615
A5E241CD	8729
A5E6CE43	14303
A5E957E0	11144
A5F0431E	8241
A5F1634B	4424
A5F5724C	7487
A5F77D10	14205
A5F7F506	9036
A5FD8B20	2578
A604C8F7	9472
A6059372	1707
A607E894	7193
A6095B97	11418
A60C31A7	14705
A60C3552	20487
A60FABBA	22698
A615DDEA	19756
A6180677	19417
A6188DC5	7771
A61ACA54	20018
A61E51B4	4795
A61EA117	10220
A61FBF6F	20705
A61FE9F9	9183
A6229A54	22060
A625E40F	20751
A6297D5C	7497
A6298132	9482
A62B16F5	11548
A62B3286	19337
A62E9307	2685
A62F86AC	22754
A62FC3D2	8266
A62FEE75	7857
A6336196	11699
A6338AFE	12320
A6339938	22161
A634F1B9	8700
A637601B	2737
A6377A09	4141
A638B8CC	9539
A63E18FC	5132
A64688AA	18005
A6497098	23241
A64A7A57	5910
A64B12E3	152
A64B1F90	13110
A6548E76	13629
A6560307	18400
A65CEE4E	23535
A65D8973	4075
A6611778	21091
A66202CD	4554
A6659BEB	11178
A66D30D6	20031
A66E4EEE	5959
A67572A0	2280
A6772008	23198
A6786B95	17724
A67A79AE	4196
A67B2C04	22405
A67F5574	18257
A6806063	18062
A68809E6	16139
A68AAF87	4264
A68B7AB4	2909
A68C426E	23371
A68E43F4	12533
A69534F4	22046
A696E7B8	5465
A69BE56B	13193
A69E8E18	22033
A6A16CE1	4616
A6A33A17	8433
A6A44AFD	18118
A6A55738	20940
A6AE2A7A	24075
A6B311CF	13030
A6B52198	13255
A6B814FB	973
A6B99DED	16617
A6BA2380	12583
A6BA3C20	6382
A6BB9A24	23439
A6C14815	16180
A6C439A7	12775
A6C9872A	4355
A6CD45FC	22574
A6CE0F1A	11360
A6D2618B	22235
A6DC8C1E	22363
A6E1741A	521
A6E455B6	16063
A6EB28F0	18639
A6EC0A4F	23141
A6F099D6	5095
A6F50266	17913
A6F50766	7740
A6F95AFC	13187
A6FE3527	9791
A702D247	17075
A7050F2F	6158
A7077D8E	1196
A707D5C6	14550
A7093574	11575
A70A2A56	1076
A70CE837	4392
A70EE82E	21789
A712BEC8	12751
A7130139	9590
A71335EA	24538
A714DD65	18650
A7163FB1	4044
A7193FFE	10033
A71DAE88	21500
A71E787C	19991
A720262E	17830
A720CDB0	17117
A7217757	5413
A7262884	14008
A726F290	16817
A727C9D9	6898
A728E676	21613
A72A42DE	11
A72ABC26	13669
A7329538	1217
A73F46D9	1911
A73F9FB7	17209
A73FC33D	15289
A744A385	6022
A747C844	8653
A74CA91C	13636
A74CEAE5	2287
A74D9A8B	22581
A74F9FB3	9752
A755C2AA	5307
A75997BD	13222
A75D7FA9	16902
A760F81F	3916
A760FC35	7133
A762D3D7	8207
A7634B20	8107
A7651CB4	11445
A76B649A	6326
A76D59F1	6248
A76E9747	10565
A76EDD83	23630
A772001E	6997
A772BD88	6759
A772E8A6	18142
A7733A7F	2882
A779DB32	18948
A77A03AF	23828
A77FCAF6	12888
A7825C3E	10652
A784DE04	16230
A78A6786	17736
A78AA145	11035
A78B37D9	16423
A78DCF95	8689
A78FBED9	16005
A793C844	19522
A794E1DD	21800
A796983E	22712
A79AEEB3	4184
A79B962B	16773
A79DDA0D	15460
A7A0E8E0	2512
A7A2E02B	3264
A7A38600	22027
A7A570EE	5898
