ts,iter,mode,class,locks,caps,rssi,temp148,temp146,cfo_hz,capfile
2026-07-07T07:01:10-04:00,453,rearm,VARYING,0/5,"0xD3222918;0x5A8931B8;0x300873DA;0x3240C3B6;0x561FC43C;",25.358,57000,58000,,
2026-07-07T07:01:25-04:00,454,rearm,VARYING,0/5,"0x2E16E676;0xF7A3B7AE;0x291EA2BE;0xFD563AAA;0x652E69F8;",25.222,56000,58000,,
2026-07-07T07:01:40-04:00,455,rearm,VARYING,0/5,"0xEF6C3C48;0x9A18DD78;0x3311459E;0x66C7E156;0x93033F80;",25.102,56000,60000,,
2026-07-07T07:01:55-04:00,456,rearm,VARYING,0/5,"0x54242CCE;0x48FAD746;0xCACA7B4E;0xA6B05910;0x5C60FFC8;",25.397,54000,59000,,
2026-07-07T07:02:10-04:00,457,rearm,VARYING,0/5,"0x67F28B7A;0x340F706A;0xE8D78F9E;0x419053AA;0x419053AA;",25.236,55000,58000,,
2026-07-07T07:02:25-04:00,458,rearm,VARYING,0/5,"0x2B0FC40A;0x1C851A3C;0xFE1A1128;0x6EF8B28E;0xC1F021DA;",25.218,57000,57000,,
2026-07-07T07:02:40-04:00,459,rearm,VARYING,0/5,"0x4870ECBE;0x1199932;0x67B5D19E;0xA344CA52;0xD1C02CD6;",25.159,56000,58000,,
2026-07-07T07:02:55-04:00,460,rearm,VARYING,0/5,"0xE76C87E2;0xF143E024;0x22EF96C6;0x205419E8;0xC621490A;",25.339,57000,59000,,
2026-07-07T07:04:53-04:00,461,reboot,STABLEWRONG,0/5,"0x0;0x0;0x0;0x0;0x0;",16.214,59000,57000,,
2026-07-07T07:05:08-04:00,462,rearm,STABLEWRONG,0/5,"0xB0E8EA78;0x0;0x0;0x0;0x0;",17.325,57000,60000,,
2026-07-07T07:05:23-04:00,463,rearm,STABLEWRONG,0/5,"0x0;0x0;0x0;0x0;0x0;",16.430,57000,59000,,
2026-07-07T07:05:38-04:00,464,rearm,STABLEWRONG,0/5,"0x0;0x0;0x0;0x0;0x0;",16.993,57000,59000,,
2026-07-07T07:05:53-04:00,465,rearm,DEAD,0/5,"0x0;0x0;0x6;0xC8AE0000;0xA9AFF1B6;",17.137,57000,58000,,
2026-07-07T07:06:08-04:00,466,rearm,VARYING,0/5,"0x5901E9C0;0x64B35754;0x6073E186;0xA3744890;0xFE963E96;",16.933,57000,58000,,
2026-07-07T07:06:23-04:00,467,rearm,VARYING,0/5,"0x978B2422;0xBEC04A00;0xEFFC3040;0x19800200;0x0;",17.41,55000,60000,,
2026-07-07T07:06:38-04:00,468,rearm,VARYING,0/5,"0x93B8FFF8;0x16744B56;0xCCE7460A;0x0;0xC178872C;",17.208,56000,58000,,
2026-07-07T07:06:53-04:00,469,rearm,VARYING,0/5,"0x246C987A;0x796AE23A;0xE89F6958;0xE8608B76;0x23899F44;",17.30,55000,57000,,
2026-07-07T07:07:09-04:00,470,rearm,STABLEWRONG,0/5,"0x0;0x0;0x0;0x0;0x0;",17.303,56000,58000,,
2026-07-07T07:08:52-04:00,471,reboot,VARYING,0/5,"0x3A013A20;0x92BBBC3E;0x6911DD6E;0xF90CDE72;0xA5D38A2E;",24.886,59000,59000,,
2026-07-07T07:09:07-04:00,472,rearm,VARYING,0/5,"0xB8B898E4;0xF34A07F2;0xD8942332;0x1C6239CE;0x378F5108;",25.176,58000,57000,,
2026-07-07T07:09:22-04:00,473,rearm,VARYING,0/5,"0xCB4778E8;0xBC068FCA;0x8FE6CB4;0x41E3E6A0;0x7BEA440;",25.336,57000,57000,,
2026-07-07T07:09:37-04:00,474,rearm,VARYING,0/5,"0xC44CD14C;0x10FE84D6;0x40CEA7A0;0x7829F212;0x553E228;",25.256,56000,59000,,
2026-07-07T07:09:52-04:00,475,rearm,VARYING,0/5,"0x7B759F0C;0xDBF30E4E;0xFF57159A;0xEB95D13C;0x42C9050E;",25.372,57000,58000,,
2026-07-07T07:10:07-04:00,476,rearm,VARYING,0/5,"0x9450CE40;0xEF6CAC00;0x96AF6622;0x80009D24;0xFE700074;",25.263,56000,58000,,
2026-07-07T07:10:23-04:00,477,rearm,VARYING,0/5,"0x409C13A6;0x4948A1B6;0x4961239E;0xF3410516;0xE9A0A118;",25.326,55000,59000,,
2026-07-07T07:10:38-04:00,478,rearm,VARYING,0/5,"0x9AC28E74;0x52F51A72;0xE57DEAC8;0x89C405A6;0xD6E9C8E6;",25.291,55000,59000,,
2026-07-07T07:10:53-04:00,479,rearm,VARYING,0/5,"0x8B5563AE;0x0;0x1E8589DC;0x15B45AB0;0xB2708F62;",25.269,56000,57000,,
2026-07-07T07:11:08-04:00,480,rearm,VARYING,0/5,"0xF6959CE0;0x8492D87C;0xE9EDBD1C;0x3284220E;0xE0AC2042;",25.457,54000,58000,,
2026-07-07T07:13:14-04:00,481,reboot,VARYING,0/5,"0x6FCDD5AE;0x2A23FD4;0x9663C074;0x8BE3CBDA;0x4F53AFD2;",25.146,58000,60000,,
2026-07-07T07:13:29-04:00,482,rearm,VARYING,0/5,"0x249DB0BC;0x38E84144;0xA351EC98;0x2D11C748;0x1DA66354;",25.206,57000,58000,,
2026-07-07T07:13:45-04:00,483,rearm,VARYING,0/5,"0x4EA76722;0x2399E2FC;0xC97DBCE0;0x432B9A72;0xF454CF3E;",25.142,57000,58000,,
2026-07-07T07:14:00-04:00,484,rearm,VARYING,0/5,"0xE85E1B1E;0xB49493AA;0xE6A0A6CA;0x720108AC;0xAA678428;",25.294,57000,59000,,
2026-07-07T07:14:15-04:00,485,rearm,VARYING,0/5,"0xB9E2A2EE;0xB1E02974;0x13F7874A;0x731A87F6;0x7A6BC82C;",25.38,57000,59000,,
2026-07-07T07:14:30-04:00,486,rearm,VARYING,0/5,"0xA24DBC0C;0xC1F10EAA;0x5CB09850;0x829487C6;0xF546FAD2;",25.245,57000,57000,,
2026-07-07T07:14:45-04:00,487,rearm,VARYING,0/5,"0xC4E3D2E0;0x7030A1E2;0x58E42CFC;0xE23D62E6;0xEE0C1E2A;",25.333,57000,57000,,
2026-07-07T07:15:00-04:00,488,rearm,VARYING,0/5,"0x684114D0;0xF339DF3E;0xC7A59F20;0x2DF3272;0x4B7827AA;",25.158,55000,58000,,
2026-07-07T07:15:15-04:00,489,rearm,VARYING,0/5,"0x76D1D7F2;0xBF7D215E;0x67515F56;0xB94849A2;0xA7F08A64;",25.120,54000,58000,,
2026-07-07T07:15:30-04:00,490,rearm,VARYING,0/5,"0xAD172620;0xAF5BD408;0x76239664;0x59DD11C0;0x3C13F3D0;",25.466,55000,58000,,
2026-07-07T07:17:31-04:00,491,reboot,VARYING,0/5,"0x7DC3BCF0;0xD48B9A38;0x68DD044E;0x3DB1013C;0x84ECFCE;",25.127,59000,60000,,
2026-07-07T07:17:46-04:00,492,rearm,VARYING,0/5,"0x1004C8FE;0xB262FCEE;0x8A1DBA18;0x6E807334;0xB264C8BC;",25.255,58000,58000,,
2026-07-07T07:18:01-04:00,493,rearm,VARYING,0/5,"0xA553A5DA;0xA553A5DA;0xA553A5DA;0xCE11669E;0x771D45D4;",25.305,57000,58000,,
2026-07-07T07:18:16-04:00,494,rearm,VARYING,0/5,"0x51E4B8E4;0x3B42AD8C;0x18EB493C;0x200C7EDC;0xD995025E;",25.189,56000,57000,,
2026-07-07T07:18:31-04:00,495,rearm,VARYING,0/5,"0xA8516876;0xD8BD2372;0xD8BD2372;0x240EBA90;0x44E52852;",25.111,54000,58000,,
2026-07-07T07:18:46-04:00,496,rearm,VARYING,0/5,"0x4EEE23D2;0xEF68240E;0xAE160606;0x75EE755C;0x8ECFADEC;",25.214,55000,57000,,
2026-07-07T07:19:02-04:00,497,rearm,VARYING,0/5,"0xE7693F22;0xA8D5897A;0x9B14FC;0xDD727BEA;0x4F0BD76C;",25.375,56000,57000,,
2026-07-07T07:19:17-04:00,498,rearm,VARYING,0/5,"0xAB0363AA;0x70E7F41A;0xD9E56882;0x6400D17E;0xCB39859A;",25.277,56000,58000,,
2026-07-07T07:19:32-04:00,499,rearm,VARYING,0/5,"0x48DD6B4A;0x97C00586;0xB504A900;0xB613FFB0;0xC0FF1846;",25.433,55000,59000,,
2026-07-07T07:19:47-04:00,500,rearm,VARYING,0/5,"0x11236B96;0xE079D7AC;0x55C8AB1A;0xB0E5B052;0x8EFD0B10;",25.380,54000,59000,,
2026-07-07T07:21:35-04:00,501,reboot,VARYING,0/5,"0x95951632;0x11693638;0x6043997A;0xB8237930;0xDD46C474;",25.117,59000,57000,,
2026-07-07T07:21:50-04:00,502,rearm,VARYING,0/5,"0x92061CBC;0x92061CBC;0x12E78380;0x5E01E74A;0x44C796AC;",25.265,57000,58000,,
2026-07-07T07:22:06-04:00,503,rearm,VARYING,0/5,"0xD29B3E9E;0xD43778B2;0x2A6E05B6;0x8CB38716;0xE9A57472;",25.230,57000,58000,,
2026-07-07T07:22:21-04:00,504,rearm,VARYING,0/5,"0xCB8D45E;0xBAD9BA8E;0x7A75CFC;0x9BB3605C;0x8E60F12;",25.257,56000,59000,,
2026-07-07T07:22:36-04:00,505,rearm,VARYING,0/5,"0x1C5644C6;0x9A2C6D2A;0x71DD1BEE;0x640CF9C8;0x4F991650;",25.329,55000,57000,,
2026-07-07T07:22:51-04:00,506,rearm,VARYING,0/5,"0xA1FC4A2E;0xA1FC4A2E;0x7EA4A88;0xBCD89E50;0xBCD89E50;",24.967,54000,59000,,
2026-07-07T07:23:06-04:00,507,rearm,VARYING,0/5,"0x6BB517F2;0x78C7502C;0xF08D6962;0x7C58BA2A;0xABEF6A80;",25.237,56000,59000,,
2026-07-07T07:23:21-04:00,508,rearm,VARYING,0/5,"0x16709A1C;0x18D84904;0x182F336A;0x1202D9AC;0x50ED1B00;",24.985,55000,59000,,
2026-07-07T07:23:36-04:00,509,rearm,VARYING,0/5,"0xD6AF23F2;0x83A04780;0x83A04780;0x7A636B0;0x894FEDE6;",24.946,55000,58000,,
2026-07-07T07:23:51-04:00,510,rearm,VARYING,0/5,"0xCC8FBD18;0x802519A8;0x8FDBD46C;0xACD658EA;0xDE23B800;",24.991,54000,57000,,
2026-07-07T07:25:40-04:00,511,reboot,VARYING,0/5,"0xBFFF1DCC;0x90928202;0xE21174CE;0xC282E852;0xEB9CFC74;",25.538,58000,58000,,
2026-07-07T07:25:55-04:00,512,rearm,VARYING,0/5,"0xC01B58EA;0xB8446788;0x3A0F6386;0x150B3A0E;0x92B94284;",25.281,57000,60000,,
2026-07-07T07:26:10-04:00,513,rearm,VARYING,0/5,"0x7D911DAC;0x1A27FADE;0x1A27FADE;0xD5322CE4;0x69829712;",25.338,57000,57000,,
2026-07-07T07:26:25-04:00,514,rearm,VARYING,0/5,"0x8B2E2858;0x958E3A38;0x5C4328E0;0xFA2F0438;0xDD3AEC4E;",25.229,55000,57000,,
2026-07-07T07:26:40-04:00,515,rearm,VARYING,0/5,"0x247F2EC0;0x7FC4E9A;0x75D66A56;0x43E24BEE;0xFABDE23E;",25.00,57000,57000,,
2026-07-07T07:26:55-04:00,516,rearm,VARYING,0/5,"0x5ADA06F2;0xCA96CD32;0xAFE88722;0x4A32E4EA;0xF481452;",25.151,56000,59000,,
2026-07-07T07:27:10-04:00,517,rearm,VARYING,0/5,"0xDD3D48A0;0xE0B9AC86;0xF5E68E9E;0xEA6625E;0x7AA160E0;",25.107,54000,58000,,
2026-07-07T07:27:26-04:00,518,rearm,VARYING,0/5,"0x49FE48E8;0x49FE48E8;0x44EC6CEC;0x40AA9752;0x3BB46574;",25.408,55000,57000,,
2026-07-07T07:27:41-04:00,519,rearm,VARYING,0/5,"0x3333894;0x1EBA5798;0xFAB0C444;0x83D17A5E;0x31DE19BA;",25.282,55000,57000,,
2026-07-07T07:27:56-04:00,520,rearm,VARYING,0/5,"0x3A096FA6;0xADC522A;0x58F1DEC8;0xA582CB10;0xC5690162;",25.129,55000,59000,,
2026-07-07T07:29:44-04:00,521,reboot,VARYING,0/5,"0x1706FA18;0x79A247E2;0x76F8D954;0x222430CC;0xB597D27A;",25.80,57000,58000,,
2026-07-07T07:29:59-04:00,522,rearm,VARYING,0/5,"0xC237A5A2;0x6460D086;0x42BC94C2;0x5A9590D8;0x8D7D4F24;",25.375,58000,57000,,
2026-07-07T07:30:14-04:00,523,rearm,VARYING,0/5,"0x32C03C16;0x72BDCCE4;0x9C58F118;0xB3CD4454;0xB3CD4454;",24.938,57000,57000,,
2026-07-07T07:30:30-04:00,524,rearm,VARYING,0/5,"0x8064A7D2;0xCAF2CEB6;0xE038D266;0xD6A33D18;0xFB08F5DC;",25.335,57000,58000,,
2026-07-07T07:30:45-04:00,525,rearm,VARYING,0/5,"0x73C8A4FE;0x4AA3C70C;0xBB9A06A6;0xC161559C;0xEB52F42;",25.231,57000,60000,,
2026-07-07T07:31:00-04:00,526,rearm,VARYING,0/5,"0x333FB09C;0x2D84FFB2;0x7B908A06;0x2582E196;0xFEAD7D30;",25.298,56000,58000,,
2026-07-07T07:31:15-04:00,527,rearm,VARYING,0/5,"0x8269964;0x5F0CFF4A;0x3803BF70;0x38316C0C;0x7F1BB66A;",25.263,56000,57000,,
2026-07-07T07:31:30-04:00,528,rearm,VARYING,0/5,"0xC9DA87D8;0xC9DA87D8;0x2D8F6BA4;0xE5B1940E;0x3A080ED2;",25.137,54000,58000,,
2026-07-07T07:31:45-04:00,529,rearm,VARYING,0/5,"0x57C118E6;0xB25D6502;0xDEBE00D6;0x94791468;0xC7A1D096;",25.368,55000,58000,,
2026-07-07T07:32:00-04:00,530,rearm,VARYING,0/5,"0x7B635914;0xB98E6B3C;0x14BA81A8;0x82ACB5F4;0x34E8D9FA;",25.349,55000,57000,,
2026-07-07T07:33:48-04:00,531,reboot,VARYING,0/5,"0x70C18114;0xF2C9BC0C;0xF2C9BC0C;0x36239920;0x9187A200;",24.934,59000,59000,,
2026-07-07T07:34:04-04:00,532,rearm,VARYING,0/5,"0x59098E6E;0x59C8E844;0x301CB174;0x73864816;0xBBA667F4;",25.202,56000,57000,,
2026-07-07T07:34:19-04:00,533,rearm,VARYING,0/5,"0x84D488D4;0xB76E3BC2;0x257B6288;0xF8946B5C;0xE07BAECA;",25.271,57000,59000,,
2026-07-07T07:34:34-04:00,534,rearm,VARYING,0/5,"0x29158D72;0xD2DF28E8;0x1DD8256A;0xA08E55B4;0xC168C15C;",25.299,57000,57000,,
2026-07-07T07:34:49-04:00,535,rearm,VARYING,0/5,"0x7BD9C932;0x80969D98;0xFF2E97E2;0x89A3F2FA;0x3A4EC4C6;",25.126,57000,57000,,
2026-07-07T07:35:04-04:00,536,rearm,VARYING,0/5,"0x4C68516C;0x2C7D98C8;0xE0F24BB2;0xFAE1915C;0x769C9D8C;",25.194,55000,57000,,
2026-07-07T07:35:19-04:00,537,rearm,VARYING,0/5,"0xF09A211E;0x1ACCBBAA;0xDF12CA80;0xB688076A;0x248F9158;",25.302,55000,60000,,
2026-07-07T07:35:34-04:00,538,rearm,VARYING,0/5,"0xE4B6134A;0x1676D958;0x3D283A72;0x458C65BA;0x22D98564;",25.25,55000,57000,,
2026-07-07T07:35:50-04:00,539,rearm,VARYING,0/5,"0x47769120;0x64484EC6;0xE21B94F8;0xC0288F6C;0x872F7E98;",25.286,54000,57000,,
2026-07-07T07:36:05-04:00,540,rearm,VARYING,0/5,"0x3A818F7A;0x6552B236;0x9DBE7534;0xAFBDC35C;0xD51FEFAC;",25.146,54000,57000,,
2026-07-07T07:37:53-04:00,541,reboot,VARYING,0/5,"0xE1F0A504;0xC608C3B6;0x0;0xF6225AEC;0xF0C7030E;",25.226,59000,59000,,
2026-07-07T07:38:08-04:00,542,rearm,VARYING,0/5,"0x7BF2B1DE;0xC8134828;0x4CDEF572;0x29ED7E6;0x7C008D94;",25.334,59000,57000,,
2026-07-07T07:38:23-04:00,543,rearm,VARYING,0/5,"0xC658224;0x2C012FDC;0x8FA325FE;0xDE276620;0xAA2D469C;",25.305,57000,57000,,
2026-07-07T07:38:38-04:00,544,rearm,VARYING,0/5,"0x4E879ED8;0xE0250C90;0x3B3357F4;0xAF0FC756;0x8F1834;",25.232,56000,57000,,
2026-07-07T07:38:53-04:00,545,rearm,VARYING,0/5,"0xA0FC6582;0x29B929E0;0xF8A4E086;0x50B23BB2;0x2AD56102;",25.328,55000,57000,,
2026-07-07T07:39:09-04:00,546,rearm,VARYING,0/5,"0x92A285AC;0x5930EC18;0xAB40AC2C;0xE2DB8E90;0x5EE8EA6A;",25.113,56000,57000,,
2026-07-07T07:39:24-04:00,547,rearm,VARYING,0/5,"0x42DBDE4A;0x42DBDE4A;0xBFE409C8;0xBFE409C8;0x738F6968;",24.996,55000,59000,,
2026-07-07T07:39:39-04:00,548,rearm,VARYING,0/5,"0x1A093BDE;0x27EB192A;0xE4A4976C;0xE782D990;0xB001D75C;",25.308,55000,57000,,
2026-07-07T07:39:54-04:00,549,rearm,VARYING,0/5,"0xDEA643E6;0xDEA643E6;0x11B48418;0xA6508942;0x9359CC88;",25.266,54000,59000,,
2026-07-07T07:40:09-04:00,550,rearm,VARYING,0/5,"0x9D6F75F4;0x42005CB4;0xBFCC1FD6;0xE695ACB6;0x935A63E0;",25.231,55000,57000,,
2026-07-07T07:42:02-04:00,551,reboot,VARYING,0/5,"0x100B1026;0xDC6CCA14;0xF7CB38E2;0x31FD51D8;0xB2BEB216;",25.216,60000,58000,,
2026-07-07T07:42:17-04:00,552,rearm,VARYING,0/5,"0x5B60A04E;0x645A8BF4;0xB3689038;0xBBDE301E;0x4B1BA950;",24.996,57000,59000,,
2026-07-07T07:42:32-04:00,553,rearm,VARYING,0/5,"0xD44EE234;0xC1E75254;0x581AF42E;0x3749D58C;0xB54060B8;",25.169,55000,59000,,
2026-07-07T07:42:47-04:00,554,rearm,VARYING,0/5,"0x26474400;0x9F14D53E;0x1D7D235E;0x432E1908;0xFDF5D7CC;",25.70,55000,57000,,
2026-07-07T07:43:02-04:00,555,rearm,VARYING,0/5,"0x88C488AC;0x3BDE1B98;0x2B60C03C;0x7B78070;0xC9682F58;",24.986,56000,57000,,
2026-07-07T07:43:18-04:00,556,rearm,VARYING,0/5,"0x347AE0B4;0x468FE150;0x655A5328;0xDFA337A0;0x2D4C2F60;",24.993,56000,58000,,
2026-07-07T07:43:33-04:00,557,rearm,VARYING,0/5,"0xA99143DA;0x7F0C5FE4;0x9E36B1D8;0x8596CE3A;0xBAF6A968;",25.289,55000,59000,,
2026-07-07T07:43:48-04:00,558,rearm,VARYING,0/5,"0x45C9F170;0x5D499758;0x5FDFA28C;0xE863B5D2;0xC591B2DC;",25.98,54000,58000,,
2026-07-07T07:44:03-04:00,559,rearm,VARYING,0/5,"0x8CC84CC8;0xC5B001B0;0x969976B2;0x9D214A70;0xE9B70998;",25.227,54000,57000,,
2026-07-07T07:44:18-04:00,560,rearm,VARYING,0/5,"0xC5623274;0x5F62E448;0xF87D36AE;0xD8250132;0xD8250132;",25.140,54000,57000,,
2026-07-07T07:46:01-04:00,561,reboot,VARYING,0/5,"0xCA6A62B0;0xE7E9B52C;0x1B48CAB0;0x391F67DE;0x2F1C8492;",25.341,58000,58000,,
2026-07-07T07:46:16-04:00,562,rearm,VARYING,0/5,"0xADD603B2;0xE61AD73A;0x5A9663CC;0x69E09436;0xC487117C;",25.162,57000,58000,,
2026-07-07T07:46:31-04:00,563,rearm,VARYING,0/5,"0xF83D2756;0x70809B26;0xDBC62090;0x379B6F6;0xAABC0946;",25.185,56000,57000,,
2026-07-07T07:46:47-04:00,564,rearm,VARYING,0/5,"0x17EBB058;0xC65813F4;0x31B63F4C;0x331FAC8E;0xCE34C9DC;",24.933,55000,57000,,
2026-07-07T07:47:02-04:00,565,rearm,VARYING,0/5,"0xBD71567A;0xCDC8D9EC;0x3A3F270E;0x74027D52;0xB54E346A;",25.273,57000,57000,,
2026-07-07T07:47:17-04:00,566,rearm,VARYING,0/5,"0xC044A6A0;0x84140842;0xD7D01C98;0x4F7C9590;0x1938ED3A;",25.340,55000,57000,,
2026-07-07T07:47:32-04:00,567,rearm,VARYING,0/5,"0x1F038ED8;0x6D9E4EB2;0x55EA340E;0xEFC81B48;0x7D056082;",25.320,55000,60000,,
2026-07-07T07:47:47-04:00,568,rearm,VARYING,0/5,"0x8C2CBDBE;0x7824CA06;0xE6B9CA52;0x22C90394;0x8EC2A98C;",25.315,56000,57000,,
2026-07-07T07:48:02-04:00,569,rearm,VARYING,0/5,"0x67B8127C;0x9EB90CB6;0x9EB90CB6;0x632A50A8;0x7687ECB8;",25.254,56000,58000,,
2026-07-07T07:48:17-04:00,570,rearm,VARYING,0/5,"0x955DCDC8;0x2D2F1DE4;0x12010D84;0xF1317876;0xD00A2D66;",25.96,55000,57000,,
2026-07-07T07:50:07-04:00,571,reboot,VARYING,0/5,"0x6C23DDA;0xFC0B792;0xABCA7A36;0x525F6AF4;0x53D3F5E2;",25.375,59000,58000,,
2026-07-07T07:50:22-04:00,572,rearm,VARYING,0/5,"0x511DFA3A;0x1A3D739A;0x181E8898;0xFA31B796;0x1551EC12;",25.117,57000,58000,,
2026-07-07T07:50:37-04:00,573,rearm,VARYING,0/5,"0xF91C75E2;0xCB68A8CC;0x82BB3EB2;0x49FF977A;0xFF97E4D8;",25.110,57000,59000,,
2026-07-07T07:50:52-04:00,574,rearm,VARYING,0/5,"0x284144A6;0xCD5C3802;0x99CE05B4;0xF2C22792;0x45592172;",24.934,57000,59000,,
2026-07-07T07:51:07-04:00,575,rearm,VARYING,0/5,"0x0;0x98890AA4;0x226343FE;0xA5B820AA;0x7332C1F4;",25.76,57000,57000,,
2026-07-07T07:51:23-04:00,576,rearm,VARYING,0/5,"0x39FA9EC0;0x6E043762;0x7AB25FB2;0x586D6EA;0x968708B2;",25.380,57000,57000,,
2026-07-07T07:51:38-04:00,577,rearm,VARYING,0/5,"0x2C59433E;0xD8DB2D64;0x69231D34;0x8FE19184;0xB482DD9A;",25.37,54000,58000,,
2026-07-07T07:51:53-04:00,578,rearm,VARYING,0/5,"0xB02EA602;0x7E6AF032;0x4628CF0;0xDDDCA162;0xDDDCA162;",25.304,55000,57000,,
2026-07-07T07:52:08-04:00,579,rearm,VARYING,0/5,"0x287421E;0x5B79B02;0x91A43250;0x1AC0C972;0xA017B3A4;",25.299,55000,59000,,
2026-07-07T07:52:23-04:00,580,rearm,VARYING,0/5,"0xA8206F16;0x9630988C;0x43805D0E;0x1ABDE8BE;0xB4AECBA2;",25.353,56000,57000,,
2026-07-07T07:54:13-04:00,581,reboot,VARYING,0/5,"0x883B064;0xFD558724;0x710EECFA;0x2;0xE76504F4;",24.920,59000,57000,,
2026-07-07T07:54:29-04:00,582,rearm,VARYING,0/5,"0x784700F6;0x7E21350;0x208A636;0x58C6CAF4;0xF3CAD7B0;",25.302,57000,60000,,
2026-07-07T07:54:44-04:00,583,rearm,VARYING,0/5,"0xEAD8ED62;0x42C86C78;0x7DBCC568;0x3CD2DED6;0x27DCD34A;",25.273,57000,58000,,
2026-07-07T07:54:59-04:00,584,rearm,VARYING,0/5,"0x8A8217C0;0xA7D5175A;0xAFCC7210;0xBD9F8FF8;0x10945D2;",24.879,56000,58000,,
2026-07-07T07:55:14-04:00,585,rearm,VARYING,0/5,"0x197C8F4;0xB05DDB16;0x6079FF44;0xE2290CA0;0xE2290CA0;",25.180,56000,58000,,
2026-07-07T07:55:29-04:00,586,rearm,VARYING,0/5,"0xB297C992;0x7081DCD2;0xB6D0918E;0xD70CD3D6;0x900AC2B0;",25.186,57000,59000,,
2026-07-07T07:55:44-04:00,587,rearm,VARYING,0/5,"0xFDCE92B0;0x41759000;0x28C95940;0x63ACE476;0x73CCC306;",25.246,56000,58000,,
2026-07-07T07:55:59-04:00,588,rearm,VARYING,0/5,"0xD1B085BA;0xC728E394;0x2C340A84;0x2178DF2;0x1F1E124A;",25.305,54000,60000,,
2026-07-07T07:56:14-04:00,589,rearm,VARYING,0/5,"0xBAE47414;0xBF4B669A;0x8275A470;0xF4C72DDE;0x9DCED27C;",25.255,55000,57000,,
2026-07-07T07:56:30-04:00,590,rearm,VARYING,0/5,"0x89D645CC;0xBC3C928E;0xC1448FDA;0xC1448FDA;0x4E9DB58;",25.271,54000,59000,,
2026-07-07T07:58:36-04:00,591,reboot,VARYING,0/5,"0xE362A386;0x56AF973C;0xD869458A;0xDBFBA306;0xAA4C12A4;",25.266,58000,59000,,
