# ev,win,rel,sidx,beat,occ,vpush,vpop,popEmpty,pushFull,rhPhase,rhOutI,rhOutQ,rhValidOut,cfcI,cfcQ,cfcV,cfcEst,csI,csQ,csV,pdI,pdQ,pdV,corrV,corrD,corrThr,psRunmax,psTref,psTrefRaw,psToff,psNewpk,toffVal,taRef,taAcc,taArmed,taSync,pcI,pcQ,pcV,pcStart,pcEnd,sdcAct,r3sSkips,r3sArmed,guard
# win=1 the event window; win=0 the SAME intra-frame phase one air frame (49332 enb beats) earlier, i.e. a matched no-event reference
0,0,11,6462708,6462707,23,0,0,0,0,2,12036,12172,0,0,0,0,2097142,0,0,0,11642,11677,0,1,34000961,206944413,0,12163,12163,12180,0,0,12175,12180,1,0,-11514,-11648,0,0,0,1,7,0,0
0,0,12,6462709,6462708,23,1,0,0,0,3,12036,12172,0,0,0,0,2097142,-11593,11444,1,-11654,-11708,0,0,0,191105961,0,12164,12164,12180,0,0,12175,12180,1,0,-11514,-11648,0,0,0,1,7,0,0
0,0,13,6462710,6462709,24,0,1,0,0,0,12036,12172,1,-16527,-2302,1,2097142,0,0,0,-11654,-11708,0,0,0,191105961,0,12164,12164,12180,0,0,12176,12180,1,0,-11514,-11648,1,0,0,1,7,0,0
0,0,14,6462711,6462710,23,0,0,0,0,1,12036,12172,0,0,0,0,2097142,0,0,0,-11654,-11708,1,0,0,191105961,0,12164,12164,12180,0,0,12176,12180,1,0,-11514,-11648,0,0,0,1,7,0,0
0,0,15,6462712,6462711,23,0,0,0,0,2,-11772,-12128,0,0,0,0,2097142,0,0,0,-11654,-11708,0,1,522729,207216463,0,12164,12164,12180,0,0,12176,12180,1,0,-11608,-11539,0,0,0,1,7,0,0
0,0,16,6462713,6462712,23,1,0,0,0,3,-11772,-12128,0,0,0,0,2097142,-11898,11616,1,-11681,-11690,0,0,0,190849149,0,12165,12165,12180,0,0,12176,12180,1,0,-11608,-11539,0,0,0,1,7,0,0
0,0,17,6462714,6462713,24,0,1,0,0,0,-11772,-12128,1,-1784,16998,1,2097142,0,0,0,-11681,-11690,0,0,0,190849149,0,12165,12165,12180,0,0,12177,12180,1,0,-11608,-11539,1,0,0,1,7,0,0
0,0,18,6462715,6462714,23,0,0,0,0,1,-11772,-12128,0,0,0,0,2097142,0,0,0,-11681,-11690,1,0,0,190849149,0,12165,12165,12180,0,0,12177,12180,1,0,-11608,-11539,0,0,0,1,7,0,0
0,0,19,6462716,6462715,23,0,0,0,0,2,-11584,12096,0,0,0,0,2097142,0,0,0,-11681,-11690,0,1,446305,208273753,0,12165,12165,12180,0,0,12177,12180,1,0,11759,11665,0,0,0,1,7,0,0
0,0,20,6462717,6462716,23,1,0,0,0,3,-11584,12096,0,0,0,0,2097142,12158,11641,1,11762,11796,0,0,0,191297723,0,12166,12166,12180,0,0,12177,12180,1,0,11759,11665,0,0,0,1,7,0,0
0,0,21,6462718,6462717,24,0,1,0,0,0,-11584,12096,1,2020,-16886,1,2097142,0,0,0,11762,11796,0,0,0,191297723,0,12166,12166,12180,0,0,12178,12180,1,0,11759,11665,1,0,0,1,7,0,0
0,0,22,6462719,6462718,23,0,0,0,0,1,-11584,12096,0,0,0,0,2097142,0,0,0,11762,11796,1,0,0,191297723,0,12166,12166,12180,0,0,12178,12180,1,0,11759,11665,0,0,0,1,7,0,0
0,0,23,6462720,6462719,23,0,0,0,0,2,-11552,-11884,0,0,0,0,2097142,0,0,0,11762,11796,0,1,1961973,209598738,0,12166,12166,12180,0,0,12178,12180,1,0,-11771,11483,0,0,0,1,7,0,0
0,0,24,6462721,6462720,23,1,0,0,0,3,-11552,-11884,0,0,0,0,2097142,-12107,11483,1,-11750,-11840,0,0,0,192519008,0,12167,12167,12180,0,0,12178,12180,1,0,-11771,11483,0,0,0,1,7,0,0
0,0,25,6462722,6462721,24,0,1,0,0,0,-11552,-11884,1,-16602,-1335,1,2097142,0,0,0,-11750,-11840,0,0,0,192519008,0,12167,12167,12180,0,0,12179,12180,1,0,-11771,11483,1,0,0,1,7,0,0
0,0,26,6462723,6462722,23,0,0,0,0,1,-11552,-11884,0,0,0,0,2097142,0,0,0,-11750,-11840,1,0,0,192519008,0,12167,12167,12180,0,0,12179,12180,1,0,-11771,11483,0,0,0,1,7,0,0
0,0,27,6462724,6462723,23,0,0,0,0,2,-11968,-11828,0,0,0,0,2097142,0,0,0,-11750,-11840,0,1,3740360,210145626,0,12167,12167,12180,0,0,12179,12180,1,0,-11460,11627,0,0,0,1,7,0,0
0,0,28,6462725,6462724,23,1,0,0,0,3,-11968,-11828,0,0,0,0,2097142,12169,12000,1,11841,11846,0,0,0,193025171,0,12168,12168,12180,0,0,12179,12180,1,0,-11460,11627,0,0,0,1,7,0,0
0,0,29,6462726,6462725,24,0,1,0,0,0,-11968,-11828,1,1828,-16749,1,2097142,0,0,0,11841,11846,0,0,0,193025171,0,12168,12168,12180,0,0,12180,12180,1,0,-11460,11627,1,0,0,1,7,0,0
0,0,30,6462727,6462726,23,0,0,0,0,1,-11968,-11828,0,0,0,0,2097142,0,0,0,11841,11846,1,0,0,193025171,0,12168,12168,12180,0,0,12180,12180,1,0,-11460,11627,0,0,0,1,7,0,0
0,0,31,6462728,6462727,23,0,0,0,0,2,12112,11752,0,0,0,0,2097142,0,0,0,11841,11846,0,1,481637,210637431,0,12168,12168,12180,0,0,12180,12180,1,0,-11702,-11733,0,0,0,1,7,0,0
0,0,32,6462729,6462728,23,1,0,0,0,3,12112,11752,0,0,0,0,2097142,-11927,-12125,1,-11850,-11888,0,0,0,193799822,0,12169,12169,12180,0,0,12180,12180,1,0,-11702,-11733,0,0,0,1,7,0,0
0,0,33,6462730,6462729,24,0,1,0,0,0,12112,11752,1,16554,2186,1,2097142,0,0,0,-11850,-11888,0,0,0,193799822,0,12169,12169,12180,0,0,12181,12180,1,1,-11702,-11733,1,0,0,1,7,0,0
0,0,34,6462731,6462730,23,0,0,0,0,1,12112,11752,0,0,0,0,2097142,0,0,0,-11850,-11888,1,0,0,193799822,0,12169,12169,12180,0,0,12181,12180,0,0,-11702,-11733,0,0,0,1,7,0,0
0,0,35,6462732,6462731,23,0,0,0,0,2,-12140,11548,0,0,0,0,2097142,0,0,0,-11850,-11888,0,1,10368404,210823462,0,12169,12169,12180,0,0,12181,12180,0,0,11747,11766,0,0,0,1,7,0,0
0,0,36,6462733,6462732,23,1,0,0,0,3,-12140,11548,0,0,0,0,2097142,-11454,12092,1,-11566,11814,0,0,0,194887477,0,12170,12170,12180,0,0,12181,12180,0,0,11747,11766,0,0,0,1,7,0,0
0,0,37,6462734,6462733,24,0,1,0,0,0,-12140,11548,1,1678,-16366,1,2097142,0,0,0,-11566,11814,0,0,0,194887477,0,12170,12170,12180,0,0,12182,12180,0,0,11747,11766,1,0,0,1,7,0,0
0,0,38,6462735,6462734,23,0,0,0,0,1,-12140,11548,0,0,0,0,2097142,0,0,0,-11566,11814,1,0,0,194887477,0,12170,12170,12180,0,0,12182,12180,0,0,11747,11766,0,0,0,1,7,0,0
0,0,39,6462736,6462735,23,0,0,0,0,2,11868,11676,0,0,0,0,2097142,0,0,0,-11566,11814,0,1,396082,210736135,0,12170,12170,12180,0,0,12182,12180,0,0,-11749,-11803,0,0,0,1,7,0,0
0,0,40,6462737,6462736,23,1,0,0,0,3,11868,11676,0,0,0,0,2097142,-11903,-11925,1,-11647,11493,0,0,0,195430482,0,12171,12171,12180,0,0,12182,12180,0,0,-11749,-11803,0,0,0,1,7,0,0
0,0,41,6462738,6462737,24,0,1,0,0,0,11868,11676,1,1925,-16755,1,2097142,0,0,0,-11647,11493,0,0,0,195430482,0,12171,12171,12180,0,0,12183,12180,0,0,-11749,-11803,1,0,0,1,7,0,0
0,0,42,6462739,6462738,23,0,0,0,0,1,11868,11676,0,0,0,0,2097142,0,0,0,-11647,11493,1,0,0,195430482,0,12171,12171,12180,0,0,12183,12180,0,0,-11749,-11803,0,0,0,1,7,0,0
0,0,43,6462740,6462739,23,0,0,0,0,2,11416,11464,0,0,0,0,2097142,0,0,0,-11647,11493,0,1,2059570,211001540,0,12171,12171,12180,0,0,12183,12180,0,0,11720,11763,0,0,0,1,7,0,0
0,0,44,6462741,6462740,23,1,0,0,0,3,11416,11464,0,0,0,0,2097142,12041,-11568,1,11712,11647,0,0,0,195053866,0,12172,12172,12180,0,0,12183,12180,0,0,11720,11763,0,0,0,1,7,0,0
0,0,45,6462742,6462741,24,0,1,0,0,0,11416,11464,1,-1976,17003,1,2097142,0,0,0,11712,11647,0,0,0,195053866,0,12172,12172,12180,0,0,12184,12180,0,0,11720,11763,1,0,0,1,7,0,0
0,0,46,6462743,6462742,23,0,0,0,0,1,11416,11464,0,0,0,0,2097142,0,0,0,11712,11647,1,0,0,195053866,0,12172,12172,12180,0,0,12184,12180,0,0,11720,11763,0,0,0,1,7,0,0
0,0,47,6462744,6462743,23,0,0,0,0,2,11960,11896,0,0,0,0,2097142,0,0,0,11712,11647,0,1,425108,211914652,0,12172,12172,12180,0,0,12184,12180,0,0,11419,-11769,0,0,0,1,7,0,0
0,0,48,6462745,6462744,23,1,0,0,0,3,11960,11896,0,0,0,0,2097142,-11689,-11578,1,11745,11626,0,0,0,195572691,0,12173,12173,12180,0,0,12184,12180,0,0,11419,-11769,0,0,0,1,7,0,0
0,0,49,6462746,6462745,24,0,1,0,0,0,11960,11896,1,2107,-16772,1,2097142,0,0,0,11745,11626,0,0,0,195572691,0,12173,12173,12180,0,0,12185,12180,0,0,11419,-11769,1,0,0,1,7,0,0
0,0,50,6462747,6462746,23,0,0,0,0,1,11960,11896,0,0,0,0,2097142,0,0,0,11745,11626,1,0,0,195572691,0,12173,12173,12180,0,0,12185,12180,0,0,11419,-11769,0,0,0,1,7,0,0
0,0,51,6462748,6462747,23,0,0,0,0,2,-12140,-12052,0,0,0,0,2097142,0,0,0,11745,11626,0,1,1989748,211897208,0,12173,12173,12180,0,0,12185,12180,0,0,11604,11687,0,0,0,1,7,0,0
0,0,52,6462749,6462748,23,1,0,0,0,3,-12140,-12052,0,0,0,0,2097142,-11842,-12009,1,-11812,11503,0,0,0,195837357,0,12174,12174,12180,0,0,12185,12180,0,0,11604,11687,0,0,0,1,7,0,0
0,0,53,6462750,6462749,24,0,1,0,0,0,-12140,-12052,1,-16684,-1480,1,2097142,0,0,0,-11812,11503,0,0,0,195837357,0,12174,12174,12180,0,0,12186,12180,0,0,11604,11687,1,0,0,1,7,0,0
0,0,54,6462751,6462750,23,0,0,0,0,1,-12140,-12052,0,0,0,0,2097142,0,0,0,-11812,11503,1,0,0,195837357,0,12174,12174,12180,0,0,12186,12180,0,0,11604,11687,0,0,0,1,7,0,0
0,0,55,6462752,6462751,23,0,0,0,0,2,11912,11796,0,0,0,0,2097142,0,0,0,-11812,11503,0,1,5263805,212730777,0,12174,12174,12180,0,0,12186,12180,0,0,11480,11551,0,0,0,1,7,0,0
0,0,56,6462753,6462752,23,1,0,0,0,3,11912,11796,0,0,0,0,2097142,12016,12190,1,11652,11818,0,0,0,195883859,0,12175,12175,12180,0,0,12186,12180,0,0,11480,11551,0,0,0,1,7,0,0
0,0,57,6462754,6462753,24,0,1,0,0,0,11912,11796,1,2053,-16447,1,2097142,0,0,0,11652,11818,0,0,0,195883859,0,12175,12175,12180,0,0,12187,12180,0,0,11480,11551,1,0,0,1,7,0,0
0,0,58,6462755,6462754,23,0,0,0,0,1,11912,11796,0,0,0,0,2097142,0,0,0,11652,11818,1,0,0,195883859,0,12175,12175,12180,0,0,12187,12180,0,0,11480,11551,0,0,0,1,7,0,0
0,0,59,6462756,6462755,23,0,0,0,0,2,11492,11900,0,0,0,0,2097142,0,0,0,11652,11818,0,1,2004721,213342151,0,12175,12175,12180,0,0,12187,12180,0,0,11604,-11730,0,0,0,1,7,0,0
0,0,60,6462757,6462756,23,1,0,0,0,3,11492,11900,0,0,0,0,2097142,-11746,-12157,1,11554,-11835,0,0,0,196657632,0,12176,12176,12180,0,0,12187,12180,0,0,11604,-11730,0,0,0,1,7,0,0
0,0,61,6462758,6462757,24,0,1,0,0,0,11492,11900,1,1749,-16737,1,2097142,0,0,0,11554,-11835,0,0,0,196657632,0,12176,12176,12180,0,0,12188,12180,0,0,11604,-11730,1,0,0,1,7,0,0
0,0,62,6462759,6462758,23,0,0,0,0,1,11492,11900,0,0,0,0,2097142,0,0,0,11554,-11835,1,0,0,196657632,0,12176,12176,12180,0,0,12188,12180,0,0,11604,-11730,0,0,0,1,7,0,0
0,0,63,6462760,6462759,23,0,0,0,0,2,11948,-12116,0,0,0,0,2097142,0,0,0,11554,-11835,0,1,391912,213504248,0,12176,12176,12180,0,0,12188,12180,0,0,-11632,11714,0,0,0,1,7,0,0
0,0,64,6462761,6462760,23,1,0,0,0,3,11948,-12116,0,0,0,0,2097142,-11595,12087,1,11690,11731,0,0,0,197503699,0,12177,12177,12180,0,0,12188,12180,0,0,-11632,11714,0,0,0,1,7,0,0
0,0,65,6462762,6462761,24,0,1,0,0,0,11948,-12116,1,-1600,16800,1,2097142,0,0,0,11690,11731,0,0,0,197503699,0,12177,12177,12180,0,0,12189,12180,0,0,-11632,11714,1,0,0,1,7,0,0
0,0,66,6462763,6462762,23,0,0,0,0,1,11948,-12116,0,0,0,0,2097142,0,0,0,11690,11731,1,0,0,197503699,0,12177,12177,12180,0,0,12189,12180,0,0,-11632,11714,0,0,1,0,7,0,1
0,0,67,6462764,6462763,23,0,0,0,0,2,-11924,12132,0,0,0,0,2097142,0,0,0,11690,11731,0,1,444889,213511033,0,12177,12177,12180,0,0,12189,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,68,6462765,6462764,23,1,0,0,0,3,-11924,12132,0,0,0,0,2097142,-11540,-11898,1,-11849,-11822,0,0,0,197136934,0,12178,12178,12180,0,0,12189,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,69,6462766,6462765,24,0,1,0,0,0,-11924,12132,1,-16603,-2257,1,2097142,0,0,0,-11849,-11822,0,0,0,197136934,0,12178,12178,12180,0,0,12190,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,70,6462767,6462766,23,0,0,0,0,1,-11924,12132,0,0,0,0,2097142,0,0,0,-11849,-11822,1,0,0,197136934,0,12178,12178,12180,0,0,12190,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,71,6462768,6462767,23,0,0,0,0,2,-11484,-12184,0,0,0,0,2097142,0,0,0,-11849,-11822,0,1,451620,212615939,0,12178,12178,12180,0,0,12190,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,72,6462769,6462768,23,1,0,0,0,3,-11484,-12184,0,0,0,0,2097142,-11980,-11820,1,-11571,-11576,0,0,0,196535003,0,12179,12179,12180,0,0,12190,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,73,6462770,6462769,24,0,1,0,0,0,-11484,-12184,1,-1700,16562,1,2097142,0,0,0,-11571,-11576,0,0,0,196535003,0,12179,12179,12180,0,0,12191,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,74,6462771,6462770,23,0,0,0,0,1,-11484,-12184,0,0,0,0,2097142,0,0,0,-11571,-11576,1,0,0,196535003,0,12179,12179,12180,0,0,12191,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,75,6462772,6462771,23,0,0,0,0,2,-11980,11904,0,0,0,0,2097142,0,0,0,-11571,-11576,0,1,425522,211148712,0,12179,12179,12180,0,0,12191,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,76,6462773,6462772,23,1,0,0,0,3,-11980,11904,0,0,0,0,2097142,12089,11774,1,11745,11628,0,0,0,195536209,0,12180,12180,12180,0,0,12191,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,77,6462774,6462773,24,0,1,0,0,0,-11980,11904,1,-1817,16076,1,2097142,0,0,0,11745,11628,0,0,0,195536209,0,12180,12180,12180,0,0,12192,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,78,6462775,6462774,23,0,0,0,0,1,-11980,11904,0,0,0,0,2097142,0,0,0,11745,11628,1,0,0,195536209,0,12180,12180,12180,0,0,12192,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,79,6462776,6462775,23,0,0,0,0,2,12120,11556,0,0,0,0,2097142,0,0,0,11745,11628,0,1,70207705,210434772,0,12180,12180,12180,1,0,12192,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,80,6462777,6462776,23,1,0,0,0,3,12120,11556,0,0,0,0,2097142,-12159,11529,1,11640,11738,0,0,0,194028257,70207705,12181,12181,12180,0,0,12192,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,81,6462778,6462777,24,0,1,0,0,0,12120,11556,1,-1814,16770,1,2097142,0,0,0,11640,11738,0,0,0,194028257,70207705,12181,12181,12180,0,0,12193,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,82,6462779,6462778,23,0,0,0,0,1,12120,11556,0,0,0,0,2097142,0,0,0,11640,11738,1,0,0,194028257,70207705,12181,12181,12180,0,0,12193,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,83,6462780,6462779,23,0,0,0,0,2,-12080,11624,0,0,0,0,2097142,0,0,0,11640,11738,0,1,426185,210495749,70207705,12181,12181,12180,0,0,12193,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,84,6462781,6462780,23,1,0,0,0,3,-12080,11624,0,0,0,0,2097142,11841,11703,1,-11728,-11763,0,0,0,193597163,70207705,12182,12182,12180,0,0,12193,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,85,6462782,6462781,24,0,1,0,0,0,-12080,11624,1,1823,-17011,1,2097142,0,0,0,-11728,-11763,0,0,0,193597163,70207705,12182,12182,12180,0,0,12194,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,86,6462783,6462782,23,0,0,0,0,1,-12080,11624,0,0,0,0,2097142,0,0,0,-11728,-11763,1,0,0,193597163,70207705,12182,12182,12180,0,0,12194,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,87,6462784,6462783,23,0,0,0,0,2,11868,11772,0,0,0,0,2097142,0,0,0,-11728,-11763,0,1,453658,211041960,70207705,12182,12182,12180,0,0,12194,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,88,6462785,6462784,23,1,0,0,0,3,11868,11772,0,0,0,0,2097142,11433,11446,1,-11733,11777,0,0,0,194559764,70207705,12183,12183,12180,0,0,12194,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,89,6462786,6462785,24,0,1,0,0,0,11868,11772,1,-1766,16671,1,2097142,0,0,0,-11733,11777,0,0,0,194559764,70207705,12183,12183,12180,0,0,12195,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,90,6462787,6462786,23,0,0,0,0,1,11868,11772,0,0,0,0,2097142,0,0,0,-11733,11777,1,0,0,194559764,70207705,12183,12183,12180,0,0,12195,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,91,6462788,6462787,23,0,0,0,0,2,11812,-11792,0,0,0,0,2097142,0,0,0,-11733,11777,0,1,424585,211917332,70207705,12183,12183,12180,0,0,12195,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,92,6462789,6462788,23,1,0,0,0,3,11812,-11792,0,0,0,0,2097142,11982,11872,1,11728,-11758,0,0,0,195736307,70207705,12184,12184,12180,0,0,12195,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,93,6462790,6462789,24,0,1,0,0,0,11812,-11792,1,-2110,16408,1,2097142,0,0,0,11728,-11758,0,0,0,195736307,70207705,12184,12184,12180,0,0,12196,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,94,6462791,6462790,23,0,0,0,0,1,11812,-11792,0,0,0,0,2097142,0,0,0,11728,-11758,1,0,0,195736307,70207705,12184,12184,12180,0,0,12196,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,95,6462792,6462791,23,0,0,0,0,2,-11996,-11888,0,0,0,0,2097142,0,0,0,11728,-11758,0,1,452945,211815827,70207705,12184,12184,12180,0,0,12196,12180,0,0,0,0,0,0,0,0,7,0,0
0,0,96,6462793,6462792,23,1,0,0,0,3,-11996,-11888,0,0,0,0,2097142,-12151,-12044,1,11567,-11559,0,0,0,195969658,70207705,12185,12185,12180,0,0,12196,12180,0,0,0,0,0,0,0,0,7,0,0
0,1,-96,6511933,6511932,24,0,0,0,0,3,11652,-11728,0,0,0,0,2097141,-11580,-11610,1,11876,-11812,0,0,0,188263686,0,12137,12137,12180,0,0,12148,12180,1,0,12118,-11563,0,0,0,1,7,0,0
0,1,-95,6511934,6511933,24,0,1,0,0,0,11652,-11728,1,-14254,-8064,1,2097141,0,0,0,11876,-11812,0,0,0,188263686,0,12137,12137,12180,0,0,12149,12180,1,0,12118,-11563,1,0,0,1,7,0,0
0,1,-94,6511935,6511934,23,0,0,0,0,1,11652,-11728,0,0,0,0,2097141,0,0,0,11876,-11812,1,0,0,188263686,0,12137,12137,12180,0,0,12149,12180,1,0,12118,-11563,0,0,0,1,7,0,0
0,1,-93,6511936,6511935,23,1,0,0,0,2,-11696,11784,0,0,0,0,2097141,0,0,0,11876,-11812,0,1,10114996,203949562,0,12137,12137,12180,0,0,12149,12180,1,0,-11751,-11892,0,0,0,1,7,0,0
0,1,-92,6511937,6511936,24,0,0,0,0,3,-11696,11784,0,0,0,0,2097141,11770,11747,1,11506,11842,0,0,0,188225128,0,12138,12138,12180,0,0,12149,12180,1,0,-11751,-11892,0,0,0,1,7,0,0
0,1,-91,6511938,6511937,24,0,1,0,0,0,-11696,11784,1,8318,-14354,1,2097141,0,0,0,11506,11842,0,0,0,188225128,0,12138,12138,12180,0,0,12150,12180,1,0,-11751,-11892,1,0,0,1,7,0,0
0,1,-90,6511939,6511938,23,0,0,0,0,1,-11696,11784,0,0,0,0,2097141,0,0,0,11506,11842,1,0,0,188225128,0,12138,12138,12180,0,0,12150,12180,1,0,-11751,-11892,0,0,0,1,7,0,0
0,1,-89,6511940,6511939,23,1,0,0,0,2,-11588,-11712,0,0,0,0,2097141,0,0,0,11506,11842,0,1,10100125,203551746,0,12138,12138,12180,0,0,12150,12180,1,0,-11842,11823,0,0,0,1,7,0,0
0,1,-88,6511941,6511940,24,0,0,0,0,3,-11588,-11712,0,0,0,0,2097141,-11854,11525,1,11878,11812,0,0,0,188060744,0,12139,12139,12180,0,0,12150,12180,1,0,-11842,11823,0,0,0,1,7,0,0
0,1,-87,6511942,6511941,24,0,1,0,0,0,-11588,-11712,1,-8298,14458,1,2097141,0,0,0,11878,11812,0,0,0,188060744,0,12139,12139,12180,0,0,12151,12180,1,0,-11842,11823,1,0,0,1,7,0,0
0,1,-86,6511943,6511942,23,0,0,0,0,1,-11588,-11712,0,0,0,0,2097141,0,0,0,11878,11812,1,0,0,188060744,0,12139,12139,12180,0,0,12151,12180,1,0,-11842,11823,0,0,0,1,7,0,0
0,1,-85,6511944,6511943,23,1,0,0,0,2,-11616,-11516,0,0,0,0,2097141,0,0,0,11878,11812,0,1,3717200,203685512,0,12139,12139,12180,0,0,12151,12180,1,0,11995,11479,0,0,0,1,7,0,0
0,1,-84,6511945,6511944,24,0,0,0,0,3,-11616,-11516,0,0,0,0,2097141,-11534,11626,1,-11863,-11699,0,0,0,187810577,0,12140,12140,12180,0,0,12151,12180,1,0,11995,11479,0,0,0,1,7,0,0
0,1,-83,6511946,6511945,24,0,1,0,0,0,-11616,-11516,1,8325,-14480,1,2097141,0,0,0,-11863,-11699,0,0,0,187810577,0,12140,12140,12180,0,0,12152,12180,1,0,11995,11479,1,0,0,1,7,0,0
0,1,-82,6511947,6511946,23,0,0,0,0,1,-11616,-11516,0,0,0,0,2097141,0,0,0,-11863,-11699,1,0,0,187810577,0,12140,12140,12180,0,0,12152,12180,1,0,11995,11479,0,0,0,1,7,0,0
0,1,-81,6511948,6511947,23,1,0,0,0,2,-11628,-11672,0,0,0,0,2097141,0,0,0,-11863,-11699,0,1,381988,203350037,0,12140,12140,12180,0,0,12152,12180,1,0,-11881,11897,0,0,0,1,7,0,0
0,1,-80,6511949,6511948,24,0,0,0,0,3,-11628,-11672,0,0,0,0,2097141,-11630,-11833,1,-11570,-11865,0,0,0,187879475,0,12141,12141,12180,0,0,12152,12180,1,0,-11881,11897,0,0,0,1,7,0,0
0,1,-79,6511950,6511949,24,0,1,0,0,0,-11628,-11672,1,-8250,14478,1,2097141,0,0,0,-11570,-11865,0,0,0,187879475,0,12141,12141,12180,0,0,12153,12180,1,0,-11881,11897,1,0,0,1,7,0,0
0,1,-78,6511951,6511950,23,0,0,0,0,1,-11628,-11672,0,0,0,0,2097141,0,0,0,-11570,-11865,1,0,0,187879475,0,12141,12141,12180,0,0,12153,12180,1,0,-11881,11897,0,0,0,1,7,0,0
0,1,-77,6511952,6511951,23,1,0,0,0,2,-11604,-11592,0,0,0,0,2097141,0,0,0,-11570,-11865,0,1,2018717,203504397,0,12141,12141,12180,0,0,12153,12180,1,0,-11435,-12081,0,0,0,1,7,0,0
0,1,-76,6511953,6511952,24,0,0,0,0,3,-11604,-11592,0,0,0,0,2097141,11730,11844,1,-11697,11999,0,0,0,187765725,0,12142,12142,12180,0,0,12153,12180,1,0,-11435,-12081,0,0,0,1,7,0,0
0,1,-75,6511954,6511953,24,0,1,0,0,0,-11604,-11592,1,14400,8005,1,2097141,0,0,0,-11697,11999,0,0,0,187765725,0,12142,12142,12180,0,0,12154,12180,1,0,-11435,-12081,1,0,0,1,7,0,0
0,1,-74,6511955,6511954,23,0,0,0,0,1,-11604,-11592,0,0,0,0,2097141,0,0,0,-11697,11999,1,0,0,187765725,0,12142,12142,12180,0,0,12154,12180,1,0,-11435,-12081,0,0,0,1,7,0,0
0,1,-73,6511956,6511955,23,1,0,0,0,2,-11564,-11564,0,0,0,0,2097141,0,0,0,-11697,11999,0,1,6926426,203570530,0,12142,12142,12180,0,0,12154,12180,1,0,-12037,11817,0,0,0,1,7,0,0
0,1,-72,6511957,6511956,24,0,0,0,0,3,-11564,-11564,0,0,0,0,2097141,-11750,-11873,1,-11485,-11822,0,0,0,187861367,0,12143,12143,12180,0,0,12154,12180,1,0,-12037,11817,0,0,0,1,7,0,0
0,1,-71,6511958,6511957,24,0,1,0,0,0,-11564,-11564,1,-8298,14334,1,2097141,0,0,0,-11485,-11822,0,0,0,187861367,0,12143,12143,12180,0,0,12155,12180,1,0,-12037,11817,1,0,0,1,7,0,0
0,1,-70,6511959,6511958,23,0,0,0,0,1,-11564,-11564,0,0,0,0,2097141,0,0,0,-11485,-11822,1,0,0,187861367,0,12143,12143,12180,0,0,12155,12180,1,0,-12037,11817,0,0,0,1,7,0,0
0,1,-69,6511960,6511959,23,1,0,0,0,2,11736,11736,0,0,0,0,2097141,0,0,0,-11485,-11822,0,1,6749924,203616884,0,12143,12143,12180,0,0,12155,12180,1,0,12146,11406,0,0,0,1,7,0,0
0,1,-68,6511961,6511960,24,0,0,0,0,3,11736,11736,0,0,0,0,2097141,11825,11740,1,-11883,-11840,0,0,0,188107874,0,12144,12144,12180,0,0,12155,12180,1,0,12146,11406,0,0,0,1,7,0,0
0,1,-67,6511962,6511961,24,0,1,0,0,0,11736,11736,1,-8102,14186,1,2097141,0,0,0,-11883,-11840,0,0,0,188107874,0,12144,12144,12180,0,0,12156,12180,1,0,12146,11406,1,0,0,1,7,0,0
0,1,-66,6511963,6511962,23,0,0,0,0,1,11736,11736,0,0,0,0,2097141,0,0,0,-11883,-11840,1,0,0,188107874,0,12144,12144,12180,0,0,12156,12180,1,0,12146,11406,0,0,0,1,7,0,0
0,1,-65,6511964,6511963,23,1,0,0,0,2,11600,11600,0,0,0,0,2097141,0,0,0,-11883,-11840,0,1,395837,203924610,0,12144,12144,12180,0,0,12156,12180,1,0,-12112,11981,0,0,0,1,7,0,0
