# ev,win,rel,sidx,beat,occ,vpush,vpop,popEmpty,pushFull,rhPhase,rhOutI,rhOutQ,rhValidOut,cfcI,cfcQ,cfcV,cfcEst,csI,csQ,csV,pdI,pdQ,pdV,corrV,corrD,corrThr,psRunmax,psTref,psTrefRaw,psToff,psNewpk,toffVal,taRef,taAcc,taArmed,taSync,pcI,pcQ,pcV,pcStart,pcEnd,sdcAct,r3sSkips,r3sArmed,guard
# win=1 the event window; win=0 the SAME intra-frame phase one air frame (49332 enb beats) earlier, i.e. a matched no-event reference
0,0,51,12777542,12777541,1,0,1,0,0,0,-11652,11828,1,9037,-13934,1,2097143,0,0,0,11755,-12166,0,0,0,192459020,69205765,66,66,55,0,0,78,55,0,0,-11481,11823,1,1,0,1,0,0,0
0,0,52,12777543,12777542,0,0,0,0,0,1,-12008,11660,0,0,0,0,2097143,0,0,0,11755,-12166,1,0,0,192459020,69205765,66,66,55,0,0,78,55,0,0,-11481,11823,0,0,0,1,0,0,0
0,0,53,12777544,12777543,0,0,0,0,0,2,11776,11584,0,0,0,0,2097143,0,0,0,11755,-12166,0,1,7040212,208158370,69205765,66,66,55,0,0,78,55,0,0,-11769,11668,0,0,0,1,0,0,0
0,0,54,12777545,12777544,0,1,0,0,0,3,11776,11584,0,0,0,0,2097143,11769,11729,1,-11728,12111,0,0,0,192342571,69205765,67,67,55,0,0,78,55,0,0,-11769,11668,0,0,0,1,0,0,0
0,0,55,12777546,12777545,1,0,1,0,0,0,11776,11584,1,-14260,-8874,1,2097143,0,0,0,-11728,12111,0,0,0,192342571,69205765,67,67,55,0,0,79,55,0,0,-11769,11668,1,0,0,1,0,0,0
0,0,56,12777547,12777546,0,0,0,0,0,1,12000,-11744,0,0,0,0,2097143,0,0,0,-11728,12111,1,0,0,192342571,69205765,67,67,55,0,0,79,55,0,0,-11769,11668,0,0,0,1,0,0,0
0,0,57,12777548,12777547,0,0,0,0,0,2,11648,11696,0,0,0,0,2097143,0,0,0,-11728,12111,0,1,2010677,207895645,69205765,67,67,55,0,0,79,55,0,0,11692,-11704,0,0,0,1,0,0,0
0,0,58,12777549,12777548,0,1,0,0,0,3,11648,11696,0,0,0,0,2097143,-11778,11730,1,-11909,-12082,0,0,0,191870146,69205765,68,68,55,0,0,79,55,0,0,11692,-11704,0,0,0,1,0,0,0
0,0,59,12777550,12777549,1,0,1,0,0,0,11648,11696,1,14206,8958,1,2097143,0,0,0,-11909,-12082,0,0,0,191870146,69205765,68,68,55,0,0,80,55,0,0,11692,-11704,1,0,0,1,0,0,0
0,0,60,12777551,12777550,0,0,0,0,0,1,-12004,-11568,0,0,0,0,2097143,0,0,0,-11909,-12082,1,0,0,191870146,69205765,68,68,55,0,0,80,55,0,0,11692,-11704,0,0,0,1,0,0,0
0,0,61,12777552,12777551,0,0,0,0,0,2,-11744,-11780,0,0,0,0,2097143,0,0,0,-11909,-12082,0,1,18551506,207714144,69205765,68,68,55,0,0,80,55,0,0,11926,-11846,0,0,0,1,0,0,0
0,0,62,12777553,12777552,0,1,0,0,0,3,-11744,-11780,0,0,0,0,2097143,-11593,-11893,1,12013,12028,0,0,0,191730757,69205765,69,69,55,0,0,80,55,0,0,11926,-11846,0,0,0,1,0,0,0
0,0,63,12777554,12777553,1,0,1,0,0,0,-11744,-11780,1,13773,8678,1,2097143,0,0,0,12013,12028,0,0,0,191730757,69205765,69,69,55,0,0,81,55,0,0,11926,-11846,1,0,0,1,0,0,0
0,0,64,12777555,12777554,0,0,0,0,0,1,11980,-11664,0,0,0,0,2097143,0,0,0,12013,12028,1,0,0,191730757,69205765,69,69,55,0,0,81,55,0,0,11926,-11846,0,0,0,1,0,0,0
0,1,-64,12826759,12826758,1,0,0,0,0,1,-11772,-11840,0,0,0,0,2097141,0,0,0,11777,11805,1,0,0,194544240,69538957,36,36,23,0,0,49,55,1,0,-11542,-11641,0,0,0,1,0,2779054081,0
0,1,-63,12826760,12826759,1,0,0,0,0,2,-11600,-11808,0,0,0,0,2097141,0,0,0,11777,11805,0,1,7025000,210408548,69538957,36,36,23,0,0,49,55,1,0,-11604,11851,0,0,0,1,0,2779054081,0
0,1,-62,12826761,12826760,1,0,0,0,0,3,-11600,-11808,0,0,0,0,2097141,-11792,-11506,1,11722,11659,0,0,0,194494252,69538957,37,37,23,0,0,49,55,1,0,-11604,11851,0,0,0,1,0,2779054081,0
0,1,-61,12826762,12826761,1,1,1,0,0,0,-11600,-11808,1,-13130,10432,1,2097141,0,0,0,11722,11659,0,0,0,194494252,69538957,37,37,23,0,0,50,55,1,0,-11604,11851,1,0,0,1,0,2779054081,0
0,1,-60,12826763,12826762,1,0,0,0,0,1,-11600,-11808,0,0,0,0,2097141,0,0,0,11722,11659,1,0,0,194494252,69538957,37,37,23,0,0,50,55,1,0,-11604,11851,0,0,0,1,0,2779054081,0
0,1,-59,12826764,12826763,1,0,0,0,0,2,-11612,11552,0,0,0,0,2097141,0,0,0,11722,11659,0,1,3798962,210802061,69538957,37,37,23,0,0,50,55,1,0,-11491,-11810,0,0,0,1,0,2779054081,0
0,1,-58,12826765,12826764,1,0,0,0,0,3,-11612,11552,0,0,0,0,2097141,-11719,-11849,1,-11720,-11754,0,0,0,194500649,69538957,38,38,23,0,0,50,55,1,0,-11491,-11810,0,0,0,1,0,2779054081,0
0,1,-57,12826766,12826765,1,1,1,0,0,0,-11612,11552,1,13293,-10519,1,2097141,0,0,0,-11720,-11754,0,0,0,194500649,69538957,38,38,23,0,0,51,55,1,0,-11491,-11810,1,0,0,1,0,2779054081,0
0,1,-56,12826767,12826766,1,0,0,0,0,1,-11612,11552,0,0,0,0,2097141,0,0,0,-11720,-11754,1,0,0,194500649,69538957,38,38,23,0,0,51,55,1,0,-11491,-11810,0,0,0,1,0,2779054081,0
0,1,-55,12826768,12826767,1,0,0,0,0,2,-11556,11884,0,0,0,0,2097141,0,0,0,-11720,-11754,0,1,10517138,209909070,69538957,38,38,23,0,0,51,55,1,0,-11667,-11619,0,0,0,1,0,2779054081,0
0,1,-54,12826769,12826768,1,0,0,0,0,3,-11556,11884,0,0,0,0,2097141,11665,11705,1,-11728,-11770,0,0,0,194160642,69538957,39,39,23,0,0,51,55,1,0,-11667,-11619,0,0,0,1,0,2779054081,0
0,1,-53,12826770,12826769,1,1,1,0,0,0,-11556,11884,1,-13277,10507,1,2097141,0,0,0,-11728,-11770,0,0,0,194160642,69538957,39,39,23,0,0,52,55,1,0,-11667,-11619,1,0,0,1,0,2779054081,0
0,1,-52,12826771,12826770,1,0,0,0,0,1,-11556,11884,0,0,0,0,2097141,0,0,0,-11728,-11770,1,0,0,194160642,69538957,39,39,23,0,0,52,55,1,0,-11667,-11619,0,0,0,1,0,2779054081,0
0,1,-51,12826772,12826771,1,0,0,0,0,2,-11572,-12040,0,0,0,0,2097141,0,0,0,-11728,-11770,0,1,7084100,208870499,69538957,39,39,23,0,0,52,55,1,0,11905,11804,0,0,0,1,0,2779054081,0
0,1,-50,12826773,12826772,1,0,0,0,0,3,-11572,-12040,0,0,0,0,2097141,11829,11886,1,11970,11898,0,0,0,193071324,69538957,40,40,23,0,0,52,55,1,0,11905,11804,0,0,0,1,0,2779054081,0
0,1,-49,12826774,12826773,1,1,1,0,0,0,-11572,-12040,1,13350,-10413,1,2097141,0,0,0,11970,11898,0,0,0,193071324,69538957,40,40,23,0,0,53,55,1,0,11905,11804,1,0,0,1,0,2779054081,0
0,1,-48,12826775,12826774,1,0,0,0,0,1,-11572,-12040,0,0,0,0,2097141,0,0,0,11970,11898,1,0,0,193071324,69538957,40,40,23,0,0,53,55,1,0,11905,11804,0,0,0,1,0,2779054081,0
0,1,-47,12826776,12826775,1,0,0,0,0,2,-11628,12076,0,0,0,0,2097141,0,0,0,11970,11898,0,1,1987562,208557417,69538957,40,40,23,0,0,53,55,1,0,-11849,11505,0,0,0,1,0,2779054081,0
0,1,-46,12826777,12826776,1,0,0,0,0,3,-11628,12076,0,0,0,0,2097141,-11930,-12044,1,-11955,-11983,0,0,0,192345054,69538957,41,41,23,0,0,53,55,1,0,-11849,11505,0,0,0,1,0,2779054081,0
0,1,-45,12826778,12826777,1,1,1,0,0,0,-11628,12076,1,-10515,-12936,1,2097141,0,0,0,-11955,-11983,0,0,0,192345054,69538957,41,41,23,0,0,54,55,1,0,-11849,11505,1,0,0,1,0,2779054081,0
0,1,-44,12826779,12826778,1,0,0,0,0,1,-11628,12076,0,0,0,0,2097141,0,0,0,-11955,-11983,1,0,0,192345054,69538957,41,41,23,0,0,54,55,1,0,-11849,11505,0,0,0,1,0,2779054081,0
0,1,-43,12826780,12826779,1,0,0,0,0,2,-11572,-12096,0,0,0,0,2097141,0,0,0,-11955,-11983,0,1,12200744,208560868,69538957,41,41,23,0,0,54,55,1,0,-11455,11718,0,0,0,1,0,2779054081,0
0,1,-42,12826781,12826780,1,0,0,0,0,3,-11572,-12096,0,0,0,0,2097141,11938,12005,1,12033,11956,0,0,0,192506037,69538957,42,42,23,0,0,54,55,1,0,-11455,11718,0,0,0,1,0,2779054081,0
0,1,-41,12826782,12826781,1,1,1,0,0,0,-11572,-12096,1,-12771,10347,1,2097141,0,0,0,12033,11956,0,0,0,192506037,69538957,42,42,23,0,0,55,55,1,0,-11455,11718,1,0,0,1,0,2779054081,0
0,1,-40,12826783,12826782,1,0,0,0,0,1,-11572,-12096,0,0,0,0,2097141,0,0,0,12033,11956,1,0,0,192506037,69538957,42,42,23,0,0,55,55,1,0,-11455,11718,0,0,0,1,0,2779054081,0
0,1,-39,12826784,12826783,1,0,0,0,0,2,-11800,12100,0,0,0,0,2097141,0,0,0,12033,11956,0,1,10433525,208494029,69538957,42,42,23,0,0,55,55,1,0,-11712,-11989,0,0,0,1,0,2779054081,0
0,1,-38,12826785,12826784,1,0,0,0,0,3,-11800,12100,0,0,0,0,2097141,-11836,-12107,1,-11938,-11944,0,0,0,192389545,69538957,43,43,23,0,0,55,55,1,0,-11712,-11989,0,0,0,1,0,2779054081,0
0,1,-37,12826786,12826785,1,1,1,0,0,0,-11800,12100,1,-13051,10368,1,2097141,0,0,0,-11938,-11944,0,0,0,192389545,69538957,43,43,23,0,0,56,55,1,1,-11712,-11989,1,0,0,1,0,2779054081,0
0,1,-36,12826787,12826786,1,0,0,0,0,1,-11800,12100,0,0,0,0,2097141,0,0,0,-11938,-11944,1,0,0,192389545,69538957,43,43,23,0,0,56,55,0,0,-11712,-11989,0,0,0,1,0,2779054081,0
0,1,-35,12826788,12826787,1,0,0,0,0,2,11796,-11900,0,0,0,0,2097141,0,0,0,-11938,-11944,0,1,357965,208264615,69538957,43,43,23,0,0,56,55,0,0,11917,11982,0,0,0,1,0,2779054081,0
0,1,-34,12826789,12826788,1,0,0,0,0,3,11796,-11900,0,0,0,0,2097141,-11648,11926,1,-11552,11940,0,0,0,192608479,69538957,44,44,23,0,0,56,55,0,0,11917,11982,0,0,0,1,0,2779054081,0
0,1,-33,12826790,12826789,1,1,1,0,0,0,11796,-11900,1,13101,-10351,1,2097141,0,0,0,-11552,11940,0,0,0,192608479,69538957,44,44,23,0,0,57,55,0,0,11917,11982,1,0,0,1,0,2779054081,0
0,1,-32,12826791,12826790,1,0,0,0,0,1,11796,-11900,0,0,0,0,2097141,0,0,0,-11552,11940,1,0,0,192608479,69538957,44,44,23,0,0,57,55,0,0,11917,11982,0,0,0,1,0,2779054081,0
0,1,-31,12826792,12826791,1,0,0,0,0,2,11600,-11496,0,0,0,0,2097141,0,0,0,-11552,11940,0,1,449684,209006320,69538957,44,44,23,0,0,57,55,0,0,-11896,-12031,0,0,0,1,0,2779054081,0
0,1,-30,12826793,12826792,1,0,0,0,0,3,11600,-11496,0,0,0,0,2097141,11758,11485,1,-11545,11604,0,0,0,192987131,69538957,45,45,23,0,0,57,55,0,0,-11896,-12031,0,0,0,1,0,2779054081,0
0,1,-29,12826794,12826793,1,1,1,0,0,0,11600,-11496,1,13050,-10184,1,2097141,0,0,0,-11545,11604,0,0,0,192987131,69538957,45,45,23,0,0,58,55,0,0,-11896,-12031,1,0,0,1,0,2779054081,0
0,1,-28,12826795,12826794,1,0,0,0,0,1,11600,-11496,0,0,0,0,2097141,0,0,0,-11545,11604,1,0,0,192987131,69538957,45,45,23,0,0,58,55,0,0,-11896,-12031,0,0,0,1,0,2779054081,0
0,1,-27,12826796,12826795,1,0,0,0,0,2,11628,-11680,0,0,0,0,2097141,0,0,0,-11545,11604,0,1,5461480,208484491,69538957,45,45,23,0,0,58,55,0,0,11874,11915,0,0,0,1,0,2779054081,0
0,1,-26,12826797,12826796,1,0,0,0,0,3,11628,-11680,0,0,0,0,2097141,11793,11778,1,-11748,-11766,0,0,0,192733766,69538957,46,46,23,0,0,58,55,0,0,11874,11915,0,0,0,1,0,2779054081,0
0,1,-25,12826798,12826797,1,1,1,0,0,0,11628,-11680,1,-10158,-12850,1,2097141,0,0,0,-11748,-11766,0,0,0,192733766,69538957,46,46,23,0,0,59,55,0,0,11874,11915,1,0,0,1,0,2779054081,0
0,1,-24,12826799,12826798,1,0,0,0,0,1,11628,-11680,0,0,0,0,2097141,0,0,0,-11748,-11766,1,0,0,192733766,69538957,46,46,23,0,0,59,55,0,0,11874,11915,0,0,0,1,0,2779054081,0
0,1,-23,12826800,12826799,1,0,0,0,0,2,11760,-11544,0,0,0,0,2097141,0,0,0,-11748,-11766,0,1,479440,208600409,69538957,46,46,23,0,0,59,55,0,0,11425,-11969,0,0,0,1,0,2779054081,0
0,1,-22,12826801,12826800,1,0,0,0,0,3,11760,-11544,0,0,0,0,2097141,-11801,-11813,1,12049,-11802,0,0,0,192381164,69538957,47,47,23,0,0,59,55,0,0,11425,-11969,0,0,0,1,0,2779054081,0
0,1,-21,12826802,12826801,1,1,1,0,0,0,11760,-11544,1,-10494,-12833,1,2097141,0,0,0,12049,-11802,0,0,0,192381164,69538957,47,47,23,0,0,60,55,0,0,11425,-11969,1,0,0,1,0,2779054081,0
0,1,-20,12826803,12826802,1,0,0,0,0,1,11760,-11544,0,0,0,0,2097141,0,0,0,12049,-11802,1,0,0,192381164,69538957,47,47,23,0,0,60,55,0,0,11425,-11969,0,0,0,1,0,2779054081,0
0,1,-19,12826804,12826803,1,0,0,0,0,2,-11744,-11856,0,0,0,0,2097141,0,0,0,12049,-11802,0,1,5512313,208683563,69538957,47,47,23,0,0,60,55,0,0,11636,11787,0,0,0,1,0,2779054081,0
0,1,-18,12826805,12826804,1,0,0,0,0,3,-11744,-11856,0,0,0,0,2097141,-11634,-11777,1,-12002,11751,0,0,0,192107832,69538957,48,48,23,0,0,60,55,0,0,11636,11787,0,0,0,1,0,2779054081,0
0,1,-17,12826806,12826805,1,1,1,0,0,0,-11744,-11856,1,13278,-10130,1,2097141,0,0,0,-12002,11751,0,0,0,192107832,69538957,48,48,23,0,0,61,55,0,0,11636,11787,1,0,0,1,0,2779054081,0
0,1,-16,12826807,12826806,1,0,0,0,0,1,-11744,-11856,0,0,0,0,2097141,0,0,0,-12002,11751,1,0,0,192107832,69538957,48,48,23,0,0,61,55,0,0,11636,11787,0,0,0,1,0,2779054081,0
0,1,-15,12826808,12826807,1,0,0,0,0,2,-11788,11796,0,0,0,0,2097141,0,0,0,-12002,11751,0,1,2232826,208888662,69538957,48,48,23,0,0,61,55,0,0,11534,11594,0,0,0,1,0,2779054081,0
0,1,-14,12826809,12826808,1,0,0,0,0,3,-11788,11796,0,0,0,0,2097141,-11582,11584,1,11989,11542,0,0,0,192356015,69538957,49,49,23,0,0,61,55,0,0,11534,11594,0,0,0,1,0,2779054081,0
0,1,-13,12826810,12826809,1,1,1,0,0,0,-11788,11796,1,-10676,-12926,1,2097141,0,0,0,11989,11542,0,0,0,192356015,69538957,49,49,23,0,0,62,55,0,0,11534,11594,1,0,0,1,0,2779054081,0
0,1,-12,12826811,12826810,1,0,0,0,0,1,-11788,11796,0,0,0,0,2097141,0,0,0,11989,11542,1,0,0,192356015,69538957,49,49,23,0,0,62,55,0,0,11534,11594,0,0,0,1,0,2779054081,0
0,1,-11,12826812,12826811,1,0,0,0,0,2,11700,11500,0,0,0,0,2097141,0,0,0,11989,11542,0,1,10523585,209509001,69538957,49,49,23,0,0,62,55,0,0,11720,-11870,0,0,0,1,0,2779054081,0
0,1,-10,12826813,12826812,1,0,0,0,0,3,11700,11500,0,0,0,0,2097141,-11558,11884,1,-11944,11760,0,0,0,192974366,69538957,50,50,23,0,0,62,55,0,0,11720,-11870,0,0,0,1,0,2779054081,0
0,1,-9,12826814,12826813,1,1,1,0,0,0,11700,11500,1,13333,-10124,1,2097141,0,0,0,-11944,11760,0,0,0,192974366,69538957,50,50,23,0,0,63,55,0,0,11720,-11870,1,0,0,1,0,2779054081,0
0,1,-8,12826815,12826814,1,0,0,0,0,1,11700,11500,0,0,0,0,2097141,0,0,0,-11944,11760,1,0,0,192974366,69538957,50,50,23,0,0,63,55,0,0,11720,-11870,0,0,0,1,0,2779054081,0
0,1,-7,12826816,12826815,1,0,0,0,0,2,11740,11916,0,0,0,0,2097141,0,0,0,-11944,11760,0,1,2209824,209236677,69538957,50,50,23,0,0,63,55,0,0,-11747,11894,0,0,0,1,0,2779054081,0
0,1,-6,12826817,12826816,1,0,0,0,0,3,11740,11916,0,0,0,0,2097141,-11602,-12015,1,-11491,-11881,0,0,0,193207589,69538957,51,51,23,0,0,63,55,0,0,-11747,11894,0,0,0,1,0,2779054081,0
0,1,-5,12826818,12826817,1,1,1,0,0,0,11740,11916,1,-10680,-13100,1,2097141,0,0,0,-11491,-11881,0,0,0,193207589,69538957,51,51,23,0,0,64,55,0,0,-11747,11894,1,0,0,1,0,2779054081,0
0,1,-4,12826819,12826818,1,0,0,0,0,1,11740,11916,0,0,0,0,2097141,0,0,0,-11491,-11881,1,0,0,193207589,69538957,51,51,23,0,0,64,55,0,0,-11747,11894,0,0,1,0,0,2779054081,1
0,1,-3,12826820,12826819,1,0,0,0,0,2,-11692,-12084,0,0,0,0,2097141,0,0,0,-11491,-11881,0,1,10197185,209070354,69538957,51,51,23,0,0,64,55,0,0,0,0,0,0,0,0,0,2779054081,1
0,1,-2,12826821,12826820,1,0,0,0,0,3,-11692,-12084,0,0,0,0,2097141,-11606,12097,1,-11851,11810,0,0,0,193488249,69538957,52,52,23,0,0,64,55,0,0,0,0,0,0,0,0,0,2779054081,1
0,1,-1,12826822,12826821,1,1,0,0,0,0,-11692,-12084,0,10483,13071,1,2097141,0,0,0,-11851,11810,0,0,0,193488249,69538957,52,52,23,0,0,65,55,0,0,0,0,0,0,0,0,0,2779054081,1
0,1,0,12826823,12826822,2,0,0,0,0,1,-11692,-12084,0,0,0,0,2097141,0,0,0,-11851,11810,1,0,0,193488249,69538957,52,52,23,0,0,65,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,1,12826824,12826823,2,0,0,0,0,2,-11692,-12084,0,0,0,0,2097141,0,0,0,-11851,11810,0,1,6796570,209293966,69538957,52,52,23,0,0,65,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,2,12826825,12826824,2,0,0,0,0,3,-11692,-12084,0,0,0,0,2097141,-11551,-12118,1,12030,11612,0,0,0,193271179,69538957,53,53,23,0,0,65,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,3,12826826,12826825,2,1,1,0,0,0,-11692,-12084,1,10103,12830,1,2097141,0,0,0,12030,11612,0,0,0,193271179,69538957,53,53,23,0,0,66,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,4,12826827,12826826,2,0,0,0,0,1,-11692,-12084,0,0,0,0,2097141,0,0,0,12030,11612,1,0,0,193271179,69538957,53,53,23,0,0,66,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,5,12826828,12826827,2,0,0,0,0,2,-11788,12020,0,0,0,0,2097141,0,0,0,12030,11612,0,1,3854210,209162901,69538957,53,53,23,0,0,66,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,6,12826829,12826828,2,0,0,0,0,3,-11788,12020,0,0,0,0,2097141,-11788,12113,1,-12013,-11751,0,0,0,193081603,69538957,54,54,23,0,0,66,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,7,12826830,12826829,2,1,1,0,0,0,-11788,12020,1,10283,12879,1,2097141,0,0,0,-12013,-11751,0,0,0,193081603,69538957,54,54,23,0,0,67,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,8,12826831,12826830,2,0,0,0,0,1,-11788,12020,0,0,0,0,2097141,0,0,0,-12013,-11751,1,0,0,193081603,69538957,54,54,23,0,0,67,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,9,12826832,12826831,2,0,0,0,0,2,11908,-12096,0,0,0,0,2097141,0,0,0,-12013,-11751,0,1,10315517,208914653,69538957,54,54,23,0,0,67,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,10,12826833,12826832,2,0,0,0,0,3,11908,-12096,0,0,0,0,2097141,11790,-11905,1,12061,-11610,0,0,0,193108070,69538957,55,55,23,0,0,67,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,11,12826834,12826833,2,1,1,0,0,0,11908,-12096,1,10128,12999,1,2097141,0,0,0,12061,-11610,0,0,0,193108070,69538957,55,55,23,0,0,68,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,12,12826835,12826834,2,0,0,0,0,1,11908,-12096,0,0,0,0,2097141,0,0,0,12061,-11610,1,0,0,193108070,69538957,55,55,23,0,0,68,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,13,12826836,12826835,2,0,0,0,0,2,-11732,11912,0,0,0,0,2097141,0,0,0,12061,-11610,0,1,6878880,208287069,69538957,55,55,23,0,0,68,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,14,12826837,12826836,2,0,0,0,0,3,-11732,11912,0,0,0,0,2097141,11616,-11479,1,-12069,-11622,0,0,0,192810169,69538957,56,56,23,0,0,68,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,15,12826838,12826837,2,1,1,0,0,0,-11732,11912,1,13117,-10317,1,2097141,0,0,0,-12069,-11622,0,0,0,192810169,69538957,56,56,23,0,0,69,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,16,12826839,12826838,2,0,0,0,0,1,-11732,11912,0,0,0,0,2097141,0,0,0,-12069,-11622,1,0,0,192810169,69538957,56,56,23,0,0,69,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,17,12826840,12826839,2,0,0,0,0,2,-11804,11456,0,0,0,0,2097141,0,0,0,-12069,-11622,0,1,3791133,208481878,69538957,56,56,23,0,0,69,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,18,12826841,12826840,2,0,0,0,0,3,-11804,11456,0,0,0,0,2097141,11658,-11649,1,12003,-11556,0,0,0,192630933,69538957,57,57,23,0,0,69,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,19,12826842,12826841,2,1,1,0,0,0,-11804,11456,1,-10375,-13057,1,2097141,0,0,0,12003,-11556,0,0,0,192630933,69538957,57,57,23,0,0,70,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,20,12826843,12826842,2,0,0,0,0,1,-11804,11456,0,0,0,0,2097141,0,0,0,12003,-11556,1,0,0,192630933,69538957,57,57,23,0,0,70,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,21,12826844,12826843,2,0,0,0,0,2,12016,11860,0,0,0,0,2097141,0,0,0,12003,-11556,0,1,15131458,208552988,69538957,57,57,23,0,0,70,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,22,12826845,12826844,2,0,0,0,0,3,12016,11860,0,0,0,0,2097141,11763,-11540,1,-11952,-11591,0,0,0,192462689,69538957,58,58,23,0,0,70,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,23,12826846,12826845,2,1,1,0,0,0,12016,11860,1,-12758,10311,1,2097141,0,0,0,-11952,-11591,0,0,0,192462689,69538957,58,58,23,0,0,71,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,24,12826847,12826846,2,0,0,0,0,1,12016,11860,0,0,0,0,2097141,0,0,0,-11952,-11591,1,0,0,192462689,69538957,58,58,23,0,0,71,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,25,12826848,12826847,2,0,0,0,0,2,-12088,-12024,0,0,0,0,2097141,0,0,0,-11952,-11591,0,1,2012837,209011957,69538957,58,58,23,0,0,71,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,26,12826849,12826848,2,0,0,0,0,3,-12088,-12024,0,0,0,0,2097141,-11723,-11878,1,11856,-11623,0,0,0,192802263,69538957,59,59,23,0,0,71,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,27,12826850,12826849,2,1,1,0,0,0,-12088,-12024,1,-13177,10304,1,2097141,0,0,0,11856,-11623,0,0,0,192802263,69538957,59,59,23,0,0,72,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,28,12826851,12826850,2,0,0,0,0,1,-12088,-12024,0,0,0,0,2097141,0,0,0,11856,-11623,1,0,0,192802263,69538957,59,59,23,0,0,72,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,29,12826852,12826851,2,0,0,0,0,2,12112,11740,0,0,0,0,2097141,0,0,0,11856,-11623,0,1,5373585,208958275,69538957,59,59,23,0,0,72,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,30,12826853,12826852,2,0,0,0,0,3,12112,11740,0,0,0,0,2097141,-11816,11768,1,11709,-11601,0,0,0,192792712,69538957,60,60,23,0,0,72,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,31,12826854,12826853,2,1,1,0,0,0,12112,11740,1,0,0,0,2097141,0,0,0,11709,-11601,0,0,0,192792712,69538957,60,60,23,0,0,73,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,32,12826855,12826854,2,0,0,0,0,1,12112,11740,0,0,0,0,2097141,0,0,0,11709,-11601,1,0,0,192792712,69538957,60,60,23,0,0,73,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,33,12826856,12826855,2,0,0,0,0,2,-12068,11524,0,0,0,0,2097141,0,0,0,11709,-11601,0,1,1930805,208860157,69538957,60,60,23,0,0,73,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,34,12826857,12826856,2,0,0,0,0,3,-12068,11524,0,0,0,0,2097141,11680,11517,1,-11898,-11772,0,0,0,192382544,69538957,61,61,23,0,0,73,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,35,12826858,12826857,2,1,1,0,0,0,-12068,11524,1,13339,-10239,1,2097141,0,0,0,-11898,-11772,0,0,0,192382544,69538957,61,61,23,0,0,74,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,36,12826859,12826858,2,0,0,0,0,1,-12068,11524,0,0,0,0,2097141,0,0,0,-11898,-11772,1,0,0,192382544,69538957,61,61,23,0,0,74,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,37,12826860,12826859,2,0,0,0,0,2,11972,11592,0,0,0,0,2097141,0,0,0,-11898,-11772,0,1,7180105,208519697,69538957,61,61,23,0,0,74,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,38,12826861,12826860,2,0,0,0,0,3,11972,11592,0,0,0,0,2097141,11707,11947,1,11889,11777,0,0,0,192327510,69538957,62,62,23,0,0,74,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,39,12826862,12826861,2,1,1,0,0,0,11972,11592,1,-10598,-13083,1,2097141,0,0,0,11889,11777,0,0,0,192327510,69538957,62,62,23,0,0,75,55,0,0,0,0,0,0,0,0,1,2779054081,1
0,1,40,12826863,12826862,2,0,0,0,0,1,11972,11592,0,0,0,0,2097141,0,0,0,11889,11777,1,0,0,192327510,69538957,62,62,23,0,0,75,55,0,0,0,0,0,0,0,0,1,2779054081,1
