# sidx,nbytes,magic,seq,nbad,ok
16523653,1528,0,1819043144,-1,0
16572985,1528,0,1819043144,-1,0
16622317,1528,0,1819043144,-1,0
16671649,1528,0,1819043144,-1,0
16720985,1528,0,1819043144,-1,0
16770317,1528,0,1819043144,-1,0
16819649,1528,0,1819043144,-1,0
16868981,1528,0,1819043144,-1,0
16918313,1528,0,1819043144,-1,0
16967645,1528,0,1819043144,-1,0
17016977,1528,0,1819043144,-1,0
17066309,1528,0,1819043144,-1,0
17115641,1528,0,1819043144,-1,0
17164973,1528,0,1819043144,-1,0
17214305,1528,0,1819043144,-1,0
17263637,1528,0,1819043144,-1,0
17312969,1528,0,1819043144,-1,0
17362301,1528,0,1819043144,-1,0
17411633,1528,0,1819043144,-1,0
17460965,1528,0,1819043144,-1,0
17510297,1528,0,1819043144,-1,0
17559629,1528,0,1819043144,-1,0
17608961,1528,0,1819043144,-1,0
17658293,1528,0,1819043144,-1,0
17707625,1528,0,1819043144,-1,0
17756957,1528,0,1819043144,-1,0
17806289,1528,0,1819043144,-1,0
17855621,1528,0,1819043144,-1,0
17904953,1528,0,1819043144,-1,0
17954285,1528,0,1819043144,-1,0
18003617,1528,0,1819043144,-1,0
18052949,1528,0,1819043144,-1,0
18102281,1528,0,1819043144,-1,0
18151613,1528,0,1819043144,-1,0
18200945,1528,0,1819043144,-1,0
18250277,1528,0,1819043144,-1,0
18299613,1528,0,1819043144,-1,0
18348945,1528,0,1819043144,-1,0
18398277,1528,0,1819043144,-1,0
18447609,1528,0,1819043144,-1,0
18496941,1528,0,1819043144,-1,0
18546273,1528,0,1819043144,-1,0
18595605,1528,0,1819043144,-1,0
18644937,1528,0,1819043144,-1,0
18694269,1528,0,1819043144,-1,0
18743601,1528,0,1819043144,-1,0
18792933,1528,0,1819043144,-1,0
18842265,1528,0,1819043144,-1,0
18891597,1528,0,1819043144,-1,0
18940929,1528,0,1819043144,-1,0
18990261,1528,0,1819043144,-1,0
19039593,1528,0,1819043144,-1,0
19088925,1528,0,1819043144,-1,0
19138257,1528,0,1819043144,-1,0
19187589,1528,0,1819043144,-1,0
19236921,1528,0,1819043144,-1,0
19286253,1528,0,1819043144,-1,0
19335585,1528,0,1819043144,-1,0
19384917,1528,0,1819043144,-1,0
19434249,1528,0,1819043144,-1,0
19483581,1528,0,1819043144,-1,0
19532913,1528,0,1819043144,-1,0
19582245,1528,0,1819043144,-1,0
19631577,1528,0,1819043144,-1,0
19680909,1528,0,1819043144,-1,0
19730241,1528,0,1819043144,-1,0
19779573,1528,0,1819043144,-1,0
19828905,1528,0,1819043144,-1,0
19878237,1528,0,1819043144,-1,0
19927573,1528,0,1819043144,-1,0
19976905,1528,0,1819043144,-1,0
20026237,1528,0,1819043144,-1,0
20075569,1528,0,1819043144,-1,0
20124901,1528,0,1819043144,-1,0
20174233,1528,0,1819043144,-1,0
20223565,1528,0,1819043144,-1,0
20272897,1528,0,1819043144,-1,0
20322229,1528,0,1819043144,-1,0
20371561,1528,0,1819043144,-1,0
20420893,1528,0,1819043144,-1,0
20470225,1528,0,1819043144,-1,0
