path,dir,date,bytes,bw_mhz,env_corr,env_lag,verdict,meta_dir,has_frames,has_fslog,has_txlog
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/r3cap/zerohdr_20260809_235123/hdr_c3/pair.iq,rev,2026-08-10,16000000,21.08,0.5141,2604,HEALTHY,rev,1,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/prewedge/20260810_210816/pw_1.iq,?,2026-08-10,320000000,57.32,0.3327,1752,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/prewedge/20260810_211022/pw_1.iq,?,2026-08-10,320000000,37.71,0.3391,1752,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/prewedge/20260810_211022/pw_2.iq,?,2026-08-10,320000000,38.01,0.3410,1752,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/prewedge/20260810_211022/pw_3.iq,?,2026-08-10,320000000,37.80,0.3349,1752,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/prewedge/trig_20260810_211556/pwt.iq,?,2026-08-10,320000000,38.01,0.3406,1752,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/evmcap/20260723_185312_rev_lna0/raw.iq,rev,2026-07-23,8000000,0.00,0.1525,216,DEGENERATE,rev,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/evmcap/20260723_185312_rev_lna1/raw.iq,rev,2026-07-23,8000000,9.75,0.2571,544,DEGENERATE,rev,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/evmcap/20260725_031549_B/raw.iq,rev,2026-07-25,8000000,0.28,0.2791,1120,DEGENERATE,rev,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/evmcap/20260725_033021_A/raw.iq,fwd,2026-07-25,8000000,0.29,0.2823,1120,DEGENERATE,fwd,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/evmcap/fwd1/raw.iq,fwd,2026-07-22,16000000,9.80,0.2475,2176,DEGENERATE,fwd,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/evmcap/rev1/raw.iq,rev,2026-07-23,8000000,9.66,0.2558,544,DEGENERATE,rev,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/evmcap/rev_gate2/raw.iq,rev,2026-07-23,8000000,9.82,0.2581,2176,DEGENERATE,rev,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/evmcap/rev_gate3/raw.iq,rev,2026-07-23,8000000,9.78,0.2562,544,DEGENERATE,rev,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/chunkhead.iq,?,2026-08-12,2400000,38.14,0.5160,2604,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/smoke.iq,?,2026-08-12,1183968,22.16,0.5217,2604,HEALTHY,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/win_cp1_verdict2_o0.iq,?,2026-08-12,9866400,22.22,0.5183,2604,HEALTHY,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/win_cp1_verdict2_o80.iq,?,2026-08-12,9866400,22.27,0.5304,2604,HEALTHY,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/win_d1_berleg_o0.iq,?,2026-08-25,9866400,22.27,0.5218,2604,HEALTHY,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/win_d1_berleg_o80.iq,?,2026-08-25,9866400,22.27,0.5220,2604,HEALTHY,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/win_evm_swap_A_o0.iq,?,2026-08-12,9866400,22.16,0.5252,2604,HEALTHY,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/win_evm_swap_A_o80.iq,?,2026-08-12,9866400,22.39,0.5236,2604,HEALTHY,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/win_evm_swap_B_o0.iq,?,2026-08-12,9866400,34.87,0.4472,2604,DEGENERATE,?,0,0,0
/mnt/onetb/scratch/qpsk-jupiter-modem/two_jup/floatgap_n3/win_evm_swap_B_o80.iq,?,2026-08-12,9866400,34.87,0.4446,2604,DEGENERATE,?,0,0,0
SWEEP_DONE 472 rows
