frame,offset,swap,score
2304,4275,0,0.5084
2305,4275,0,0.5085
2306,4275,0,0.5085
2307,4275,0,0.5085
2308,4275,0,0.5085
2309,4275,0,0.5085
2310,4275,0,0.5085
2311,4275,0,0.5085
2312,4275,0,0.5085
2313,4275,0,0.5085
2314,4275,0,0.5085
2315,4275,0,0.5085
2316,4275,0,0.5084
2317,4275,0,0.5084
2318,4275,0,0.5085
2319,4275,0,0.5085
2320,4275,0,0.5084
2321,4275,0,0.5085
2322,4275,0,0.5085
2323,4275,0,0.5085
2324,4275,0,0.5085
2325,4275,0,0.5085
2326,4275,0,0.5085
2327,4275,0,0.5085
2328,4275,0,0.5085
2329,4275,0,0.5085
2330,4275,0,0.5085
2331,4275,0,0.5085
2332,4275,0,0.5084
2333,4275,0,0.5084
2334,,0,0.3338
2335,3051,0,0.5085
2336,3051,0,0.5084
2337,3051,0,0.5085
2338,3051,0,0.5085
2339,3051,0,0.5084
2340,3051,0,0.5085
2341,3051,0,0.5085
2342,3051,0,0.5084
2343,3051,0,0.5084
2344,3051,0,0.5085
2345,3051,0,0.5086
2346,3051,0,0.5085
2347,3051,0,0.5085
2348,3051,0,0.5084
2349,3051,0,0.5083
2350,3051,0,0.5085
2351,3051,0,0.5085
2352,3051,0,0.5084
2353,3051,0,0.5085
2354,3051,0,0.5085
2355,3051,0,0.5084
2356,3051,0,0.5085
2357,3051,0,0.5085
2358,3051,0,0.5084
2359,3051,0,0.5084
2360,3051,0,0.5085
2361,3051,0,0.5086
2362,3051,0,0.5085
2363,3051,0,0.5085
2364,3051,0,0.5084
2365,3051,0,0.5083
2366,3051,0,0.5085
2367,3051,0,0.5085
2368,3051,0,0.5084
2369,3051,0,0.5085
2370,3051,0,0.5085
2371,3051,0,0.5084
2372,3051,0,0.5085
2373,3051,0,0.5085
2374,3051,0,0.5084
2375,3051,0,0.5084
2376,3051,0,0.5085
2377,3051,0,0.5086
2378,3051,0,0.5085
2379,3051,0,0.5085
2380,3051,0,0.5084
2381,3051,0,0.5083
2382,3051,0,0.5085
2383,3051,0,0.5085
2384,3051,0,0.5084
2385,3051,0,0.5085
2386,3051,0,0.5085
2387,3051,0,0.5084
2388,3051,0,0.5085
2389,3051,0,0.5085
2390,3051,0,0.5084
2391,3051,0,0.5084
2392,3051,0,0.5085
2393,3051,0,0.5086
2394,3051,0,0.5085
2395,3051,0,0.5085
2396,3051,0,0.5084
2397,3051,0,0.5083
2398,3051,0,0.5085
2399,3051,0,0.5085
2400,3051,0,0.5084
2401,3051,0,0.5085
2402,3051,0,0.5085
2403,3051,0,0.5084
2404,3051,0,0.5085
2405,3051,0,0.5085
2406,3051,0,0.5084
2407,3051,0,0.5084
2408,3051,0,0.5085
2409,3051,0,0.5086
2410,3051,0,0.5085
2411,3051,0,0.5085
2412,3051,0,0.5084
2413,3051,0,0.5083
2414,3051,0,0.5085
2415,3051,0,0.5085
2416,3051,0,0.5084
2417,3051,0,0.5085
2418,,0,0.4311
2419,2102,0,0.5084
2420,2102,0,0.5085
2421,2102,0,0.5085
2422,2102,0,0.5085
2423,2102,0,0.5084
2424,2102,0,0.5085
2425,2102,0,0.5086
2426,2102,0,0.5085
2427,2102,0,0.5084
2428,2102,0,0.5084
2429,2102,0,0.5084
2430,2102,0,0.5085
2431,2102,0,0.5085
2432,2102,0,0.5084
2433,2102,0,0.5085
2434,2102,0,0.5085
2435,2102,0,0.5084
2436,2102,0,0.5085
2437,2102,0,0.5085
2438,2102,0,0.5085
2439,2102,0,0.5084
2440,,0,0.4367
2441,559,0,0.5086
2442,559,0,0.5085
2443,559,0,0.5084
2444,559,0,0.5084
2445,559,0,0.5084
2446,559,0,0.5085
2447,559,0,0.5084
2448,559,0,0.5084
2449,559,0,0.5085
2450,559,0,0.5085
2451,559,0,0.5084
2452,559,0,0.5085
2453,559,0,0.5085
2454,559,0,0.5085
2455,559,0,0.5085
2456,559,0,0.5084
2457,559,0,0.5086
2458,559,0,0.5085
2459,559,0,0.5084
2460,559,0,0.5084
2461,559,0,0.5084
2462,559,0,0.5085
2463,559,0,0.5084
2464,559,0,0.5084
2465,559,0,0.5085
2466,559,0,0.5085
2467,559,0,0.5084
2468,559,0,0.5085
2469,559,0,0.5085
2470,559,0,0.5085
2471,559,0,0.5085
2472,559,0,0.5084
2473,559,0,0.5086
2474,559,0,0.5085
2475,559,0,0.5084
2476,559,0,0.5084
2477,559,0,0.5084
2478,559,0,0.5085
2479,559,0,0.5084
2480,559,0,0.5084
2481,559,0,0.5085
2482,559,0,0.5085
2483,559,0,0.5084
2484,559,0,0.5085
2485,559,0,0.5085
2486,559,0,0.5085
2487,559,0,0.5085
2488,559,0,0.5084
2489,559,0,0.5086
2490,559,0,0.5085
2491,559,0,0.5084
2492,559,0,0.5084
2493,559,0,0.5084
2494,559,0,0.5085
2495,559,0,0.5084
2496,559,0,0.5084
2497,559,0,0.5085
2498,559,0,0.5085
2499,559,0,0.5084
2500,559,0,0.5085
2501,559,0,0.5107
2502,-424,0,0.5085
2503,-424,0,0.5084
2504,-424,0,0.5085
2505,-424,0,0.5085
2506,-424,0,0.5085
2507,-424,0,0.5084
2508,-424,0,0.5084
2509,-424,0,0.5084
2510,-424,0,0.5085
2511,-424,0,0.5084
2512,-424,0,0.5085
2513,-424,0,0.5085
2514,-424,0,0.5085
2515,-424,0,0.5084
2516,-424,0,0.5085
2517,-424,0,0.5085
2518,-424,0,0.5085
2519,-424,0,0.5084
2520,-424,0,0.5085
2521,-424,0,0.5085
2522,-424,0,0.5085
2523,-424,0,0.5084
2524,-424,0,0.5084
2525,-424,0,0.5084
2526,-424,0,0.5085
2527,-424,0,0.5084
2528,-424,0,0.5085
2529,-424,0,0.5085
2530,-424,0,0.5085
2531,-424,0,0.5084
2532,,0,0.4702
2533,4972,0,0.5084
2534,4972,0,0.5085
2535,4972,0,0.5085
2536,4972,0,0.5085
2537,4972,0,0.5085
2538,4972,0,0.5085
2539,4972,0,0.5084
2540,4972,0,0.5084
2541,4972,0,0.5084
2542,4972,0,0.5085
2543,4972,0,0.5084
2544,4972,0,0.5085
2545,4972,0,0.5084
2546,4972,0,0.5085
2547,4972,0,0.5084
2548,4972,0,0.5085
2549,4972,0,0.5084
2550,4972,0,0.5085
2551,4972,0,0.5085
2552,4972,0,0.5085
2553,4972,0,0.5085
2554,4972,0,0.5085
2555,4972,0,0.5084
2556,4972,0,0.5084
2557,4972,0,0.5084
2558,4972,0,0.5085
2559,4972,0,0.5084
2560,4972,0,0.5085
2561,4972,0,0.5084
2562,4972,0,0.5085
2563,4972,0,0.5084
2564,4972,0,0.5085
2565,4972,0,0.5084
2566,4972,0,0.5085
2567,4972,0,0.5085
2568,4972,0,0.5085
2569,4972,0,0.5085
2570,4972,0,0.5085
2571,4972,0,0.5084
2572,4972,0,0.5084
2573,4972,0,0.5084
2574,4972,0,0.5085
2575,4972,0,0.5084
2576,4972,0,0.5085
2577,4972,0,0.5084
2578,4972,0,0.5085
2579,4972,0,0.5084
2580,4972,0,0.5085
2581,4972,0,0.5084
2582,4972,0,0.5085
2583,4972,0,0.5085
2584,4972,0,0.5085
2585,,0,0.3975
2586,3906,0,0.5085
2587,3906,0,0.5084
2588,3906,0,0.5084
2589,3906,0,0.5085
2590,3906,0,0.5085
2591,3906,0,0.5084
2592,3906,0,0.5085
2593,3906,0,0.5085
2594,3906,0,0.5085
2595,3906,0,0.5085
2596,3906,0,0.5085
2597,3906,0,0.5084
2598,3906,0,0.5085
2599,3906,0,0.5085
2600,3906,0,0.5085
2601,3906,0,0.5085
2602,3906,0,0.5085
2603,3906,0,0.5084
2604,3906,0,0.5084
2605,3906,0,0.5085
2606,3906,0,0.5085
2607,3906,0,0.5084
2608,3906,0,0.5085
2609,3906,0,0.5085
2610,3906,0,0.5085
2611,3906,0,0.5085
2612,3906,0,0.5085
2613,3906,0,0.5084
2614,3906,0,0.5085
2615,3906,0,0.5085
2616,3906,0,0.5085
2617,3906,0,0.5085
2618,3906,0,0.5085
2619,3906,0,0.5084
2620,3906,0,0.5084
2621,3906,0,0.5085
2622,3906,0,0.5085
2623,3906,0,0.5084
2624,3906,0,0.5085
2625,3906,0,0.5085
2626,3906,0,0.5085
2627,3906,0,0.5085
2628,3906,0,0.5085
2629,3906,0,0.5084
2630,3906,0,0.5085
2631,3906,0,0.5085
2632,3906,0,0.5085
2633,3906,0,0.5085
2634,3906,0,0.5085
2635,3906,0,0.5084
2636,3906,0,0.5084
2637,3906,0,0.5085
2638,3906,0,0.5085
2639,3906,0,0.5084
2640,3906,0,0.5085
2641,3906,0,0.5085
2642,3906,0,0.5085
2643,3906,0,0.5085
2644,3906,0,0.5085
2645,3906,0,0.5084
2646,3906,0,0.5085
2647,3906,0,0.5085
2648,3906,0,0.5085
2649,3906,0,0.5085
2650,3906,0,0.5085
2651,3906,0,0.5084
2652,3906,0,0.5084
2653,3906,0,0.5085
2654,3906,0,0.5085
2655,3906,0,0.5084
2656,3906,0,0.5085
2657,3906,0,0.5085
2658,3906,0,0.5085
2659,3906,0,0.5085
2660,3906,0,0.5085
2661,3906,0,0.5084
2662,3906,0,0.5085
2663,3906,0,0.5085
2664,3906,0,0.5085
2665,3906,0,0.5085
2666,3906,0,0.5085
2667,3906,0,0.5084
2668,3906,0,0.5084
2669,,0,0.4161
2670,2814,0,0.5085
2671,2814,0,0.5084
2672,2814,0,0.5085
2673,2814,0,0.5085
2674,2814,0,0.5084
2675,2814,0,0.5085
2676,2814,0,0.5085
2677,2814,0,0.5084
2678,2814,0,0.5084
2679,2814,0,0.5085
2680,2814,0,0.5086
2681,2814,0,0.5085
2682,2814,0,0.5085
2683,2814,0,0.5084
2684,2814,0,0.5084
2685,2814,0,0.5085
2686,2814,0,0.5085
2687,2814,0,0.5084
2688,2814,0,0.5085
2689,2814,0,0.5085
2690,2814,0,0.5084
2691,2814,0,0.5085
2692,2814,0,0.5085
2693,2814,0,0.5084
2694,2814,0,0.5084
2695,2814,0,0.5085
2696,2814,0,0.5086
2697,2814,0,0.5085
2698,2814,0,0.5085
2699,2814,0,0.5084
2700,2814,0,0.5084
2701,2814,0,0.5085
2702,2814,0,0.5085
2703,2814,0,0.5084
2704,2814,0,0.5085
2705,2814,0,0.5085
2706,2814,0,0.5084
2707,2814,0,0.5085
2708,2814,0,0.5085
2709,2814,0,0.5084
2710,2814,0,0.5084
2711,2814,0,0.5085
2712,2814,0,0.5086
2713,2814,0,0.5085
2714,2814,0,0.5085
2715,2814,0,0.5084
2716,2814,0,0.5084
2717,2814,0,0.5085
2718,2814,0,0.5085
2719,2814,0,0.5084
2720,2814,0,0.5085
2721,2814,0,0.5085
2722,2814,0,0.5084
2723,2814,0,0.5085
2724,2814,0,0.5085
2725,2814,0,0.5084
2726,2814,0,0.5084
2727,2814,0,0.5085
2728,2814,0,0.5086
2729,2814,0,0.5085
2730,2814,0,0.5085
2731,2814,0,0.5084
2732,2814,0,0.5084
2733,2814,0,0.5085
2734,2814,0,0.5085
2735,2814,0,0.5084
2736,2814,0,0.5085
2737,2814,0,0.5085
2738,2814,0,0.5084
2739,2814,0,0.5085
2740,2814,0,0.5085
2741,2814,0,0.5084
2742,2814,0,0.5084
2743,2814,0,0.5085
2744,2814,0,0.5086
2745,2814,0,0.5085
2746,2814,0,0.5085
2747,2814,0,0.5084
2748,2814,0,0.5084
2749,2814,0,0.5085
2750,2814,0,0.5085
2751,2814,0,0.5084
2752,2814,0,0.5085
2753,1396,0,0.5087
2754,1396,0,0.5084
2755,1396,0,0.5085
2756,1396,0,0.5085
2757,1396,0,0.5085
2758,1396,0,0.5084
2759,1396,0,0.5085
2760,1396,0,0.5086
2761,1396,0,0.5085
2762,1396,0,0.5084
2763,1396,0,0.5084
2764,1396,0,0.5084
2765,1396,0,0.5085
2766,1396,0,0.5085
2767,1396,0,0.5084
2768,1396,0,0.5085
2769,1396,0,0.5085
2770,1396,0,0.5084
2771,1396,0,0.5085
2772,1396,0,0.5085
2773,1396,0,0.5085
2774,1396,0,0.5084
2775,,0,0.4825
2776,-118,0,0.5085
2777,-118,0,0.5085
2778,-118,0,0.5084
2779,-118,0,0.5084
2780,-118,0,0.5084
2781,-118,0,0.5085
2782,-118,0,0.5084
2783,-118,0,0.5085
2784,-118,0,0.5085
2785,-118,0,0.5085
2786,-118,0,0.5084
2787,-118,0,0.5085
2788,,0,0.4954
2789,,0,0.0149
2790,,1,0.0148
2791,-6075,0,0.5011
2792,-6075,0,1.0
2793,-6075,0,1.0
2794,-6075,0,0.9999
2795,-6075,0,0.9999
2796,-6075,0,1.0
2797,-6075,0,0.9999
2798,-6075,0,1.0
2799,-6075,0,0.9999
2800,-6075,0,1.0
2801,-6075,0,0.9999
2802,-6075,0,1.0
2803,-6075,0,1.0
2804,-6075,0,0.9999
2805,-6075,0,1.0
2806,-6075,0,1.0
2807,-6075,0,0.9999
2808,-6075,0,1.0
2809,-6075,0,1.0
2810,-6075,0,0.9999
2811,-6075,0,0.9999
2812,-6075,0,1.0
2813,-6075,0,1.0
2814,-6075,0,1.0
2815,-6075,0,1.0
2816,-6075,0,0.9999
2817,-6075,0,0.9999
2818,-6075,0,0.9999
2819,-6075,0,0.9999
2820,-6075,0,0.9999
2821,-6075,0,0.9999
2822,-6075,0,1.0
2823,-6075,0,1.0
2824,-6075,0,0.9999
2825,-6075,0,0.9999
2826,-6075,0,1.0
2827,-6075,0,1.0
2828,-6075,0,1.0
2829,-6075,0,1.0
2830,-6075,0,0.9999
2831,-6075,0,0.9999
2832,-6075,0,0.9999
2833,-6075,0,0.9999
2834,-6075,0,0.9999
2835,-6075,0,0.9999
2836,-6075,0,0.7076
2837,5501,0,1.0
2838,5501,0,0.9999
2839,5501,0,0.9999
2840,5501,0,1.0
2841,5501,0,1.0
2842,5501,0,1.0
2843,5501,0,1.0
2844,5501,0,0.9999
2845,5501,0,0.9999
2846,5501,0,0.9999
2847,5501,0,0.9999
2848,5501,0,0.9999
2849,5501,0,0.9999
2850,5501,0,1.0
2851,5501,0,1.0
2852,5501,0,0.9999
2853,5501,0,0.9999
2854,5501,0,1.0
2855,5501,0,1.0
2856,5501,0,1.0
2857,5501,0,1.0
2858,5501,0,0.9999
2859,5501,0,0.9999
2860,5501,0,0.9999
2861,5501,0,0.9999
2862,5501,0,0.9999
2863,5501,0,0.9999
2864,5501,0,1.0
2865,5501,0,1.0
2866,5501,0,0.9999
2867,-1382,0,0.5687
2868,-1382,0,1.0
2869,-1382,0,1.0
2870,-1382,0,1.0
2871,-1382,0,0.9999
2872,-1382,0,0.9999
2873,-1382,0,0.9999
2874,-1382,0,0.9999
2875,-1382,0,0.9999
2876,-1382,0,0.9999
2877,-1382,0,1.0
2878,-1382,0,1.0
2879,-1382,0,0.9999
2880,-1382,0,0.9999
2881,-1382,0,0.9999
2882,-1382,0,1.0
2883,-1382,0,1.0
2884,-1382,0,1.0
2885,-1382,0,0.9999
2886,-1382,0,0.9999
2887,-1382,0,0.9999
2888,-1382,0,0.9999
2889,-1382,0,0.9999
2890,-1382,0,0.9999
2891,-1382,0,1.0
2892,-1382,0,1.0
2893,-1382,0,0.9999
2894,-1382,0,0.9999
2895,-1382,0,0.9999
2896,-1382,0,1.0
2897,-1382,0,1.0
2898,-1382,0,1.0
2899,-1382,0,0.9999
2900,-1382,0,0.9999
2901,-1382,0,0.9999
2902,-1382,0,0.9999
2903,-1382,0,0.9999
2904,-1382,0,0.9999
2905,-1382,0,1.0
2906,-1382,0,1.0
2907,-1382,0,0.9999
2908,-1382,0,0.9999
2909,-1382,0,0.9999
2910,-1382,0,1.0
2911,-1382,0,1.0
2912,-1382,0,1.0
2913,-1382,0,0.9999
2914,-1382,0,0.9999
2915,-1382,0,0.9999
2916,-1382,0,0.9999
2917,-1382,0,0.9999
2918,-1382,0,0.9999
2919,-1382,0,1.0
2920,-2305,0,0.5949
2921,-2305,0,0.9999
2922,-2305,0,0.9999
2923,-2305,0,0.9999
2924,-2305,0,1.0
2925,-2305,0,1.0
2926,-2305,0,1.0
2927,-2305,0,0.9999
2928,-2305,0,0.9999
2929,-2305,0,0.9999
2930,-2305,0,0.9999
2931,-2305,0,0.9999
2932,-2305,0,0.9999
2933,-2305,0,1.0
2934,-2305,0,1.0
2935,-2305,0,0.9999
2936,-2305,0,0.9999
2937,-2305,0,0.9999
2938,-2305,0,1.0
2939,-2305,0,1.0
2940,-2305,0,1.0
2941,-2305,0,0.9999
2942,-2305,0,0.9999
2943,-2305,0,0.9999
2944,-2305,0,0.9999
2945,-2305,0,0.9999
2946,-2305,0,0.9999
2947,-2305,0,1.0
2948,-2305,0,1.0
2949,-2305,0,0.9999
2950,-2305,0,0.9999
2951,-2305,0,0.9999
2952,-2305,0,1.0
2953,-2305,0,1.0
2954,-2305,0,1.0
2955,-2305,0,0.9999
2956,-2305,0,0.9999
2957,-2305,0,0.9999
2958,-2305,0,0.9999
2959,-2305,0,0.9999
2960,-2305,0,0.9999
2961,-2305,0,1.0
2962,-2305,0,1.0
2963,-2305,0,0.9999
2964,-2305,0,0.9999
2965,-2305,0,0.9999
2966,-2305,0,1.0
2967,-2305,0,1.0
2968,-2305,0,1.0
2969,-2305,0,0.9999
2970,-2305,0,0.9999
2971,-2305,0,0.9999
2972,-2305,0,0.9999
2973,-2305,0,0.9999
2974,-2305,0,0.9999
2975,-2305,0,1.0
2976,-2305,0,1.0
2977,-2305,0,0.9999
2978,-2305,0,0.9999
2979,-2305,0,0.9999
2980,-2305,0,1.0
2981,-2305,0,1.0
2982,-2305,0,1.0
2983,-2305,0,0.9999
2984,-2305,0,0.9999
2985,-2305,0,0.9999
2986,-2305,0,0.9999
2987,-2305,0,0.9999
2988,-2305,0,0.9999
2989,-2305,0,1.0
2990,-2305,0,1.0
2991,-2305,0,0.9999
2992,-2305,0,0.9999
2993,-2305,0,0.9999
2994,-2305,0,1.0
2995,-2305,0,1.0
2996,-2305,0,1.0
2997,-2305,0,0.9999
2998,-2305,0,0.9999
2999,-2305,0,0.9999
3000,-2305,0,0.9999
3001,-2305,0,0.9999
3002,-2305,0,0.9999
3003,-2305,0,1.0
3004,-3075,0,0.9015
3005,-3075,0,0.9999
3006,-3075,0,0.9999
3007,-3075,0,0.9999
3008,-3075,0,1.0
3009,-3075,0,1.0
3010,-3075,0,1.0
3011,-3075,0,0.9999
3012,-3075,0,0.9999
3013,-3075,0,0.9999
3014,-3075,0,0.9999
3015,-3075,0,1.0
3016,-3075,0,0.9999
3017,-3075,0,1.0
3018,-3075,0,1.0
3019,-3075,0,0.9999
3020,-3075,0,0.9999
3021,-3075,0,0.9999
3022,-3075,0,1.0
3023,-3075,0,1.0
3024,-3075,0,1.0
3025,-3075,0,0.9999
3026,-3075,0,0.9999
3027,-3075,0,0.9999
3028,-3075,0,0.9999
3029,-3075,0,1.0
3030,-3075,0,0.9999
3031,-3075,0,1.0
3032,-3075,0,1.0
3033,-3075,0,0.9999
3034,-3075,0,0.9999
3035,-3075,0,0.9999
3036,-3075,0,1.0
3037,-3075,0,1.0
3038,-3075,0,1.0
3039,-3075,0,0.9999
3040,-3075,0,0.9999
3041,-3075,0,0.9999
3042,-3075,0,0.9999
3043,-3075,0,1.0
3044,-3075,0,0.9999
3045,-3075,0,1.0
3046,-3075,0,1.0
3047,-3075,0,0.9999
3048,-3075,0,0.9999
3049,-3075,0,0.9999
3050,-3075,0,1.0
3051,-3075,0,1.0
3052,-3075,0,1.0
3053,-3075,0,0.9999
3054,-3075,0,0.9999
3055,-3075,0,0.9999
3056,-3075,0,0.9999
3057,-3075,0,1.0
3058,-3075,0,0.9999
3059,-3075,0,1.0
3060,-3075,0,1.0
3061,-3075,0,0.9999
3062,-3075,0,0.9999
3063,-3075,0,0.9999
3064,-3075,0,1.0
3065,-3075,0,1.0
3066,-3075,0,1.0
3067,-3075,0,0.9999
3068,-3075,0,0.9999
3069,-3075,0,0.9999
3070,-3075,0,0.9999
3071,-3075,0,1.0
3072,-3075,0,0.9999
3073,-3075,0,1.0
3074,-3075,0,1.0
3075,-3075,0,0.9999
3076,-3075,0,0.9999
3077,-3075,0,0.9999
3078,-3075,0,1.0
3079,-3075,0,1.0
3080,-3075,0,1.0
3081,-3075,0,0.9999
3082,-3075,0,0.9999
3083,-3075,0,0.9999
3084,-3075,0,0.9999
3085,-3075,0,1.0
3086,-3075,0,0.9999
3087,-3075,0,0.7976
3088,-3900,0,1.0
3089,-3900,0,0.9999
3090,-3900,0,0.9999
3091,-3900,0,0.9999
3092,-3900,0,1.0
3093,-3900,0,1.0
3094,-3900,0,1.0
3095,-3900,0,0.9999
3096,-3900,0,0.9999
3097,-3900,0,0.9999
3098,-3900,0,0.9999
3099,-3900,0,1.0
3100,-3900,0,0.9999
3101,-3900,0,1.0
3102,-3900,0,1.0
3103,-3900,0,0.9999
3104,-3900,0,0.9999
3105,-3900,0,0.9999
3106,-3900,0,1.0
3107,-3900,0,1.0
3108,-3900,0,1.0
3109,-3900,0,0.8779
3110,-5379,0,0.9999
3111,-5379,0,0.9999
3112,-5379,0,0.9999
3113,-5379,0,0.9999
3114,-5379,0,0.9999
3115,-5379,0,1.0
3116,-5379,0,1.0
3117,-5379,0,0.9999
3118,-5379,0,0.9999
3119,-5379,0,0.9999
3120,-5379,0,1.0
3121,-5379,0,1.0
3122,-5379,0,1.0
3123,-5379,0,0.9999
3124,-5379,0,0.9999
3125,-5379,0,0.9999
3126,-5379,0,0.9999
3127,-5379,0,0.9999
3128,-5379,0,0.9999
3129,-5379,0,1.0
3130,-5379,0,1.0
3131,-5379,0,0.9999
3132,-5379,0,0.9999
3133,-5379,0,0.9999
3134,-5379,0,1.0
3135,-5379,0,1.0
3136,-5379,0,1.0
3137,-5379,0,0.9999
3138,-5379,0,0.9999
3139,-5379,0,0.9999
3140,-5379,0,0.9999
3141,-5379,0,0.9999
3142,-5379,0,0.9999
3143,-5379,0,1.0
3144,-5379,0,1.0
3145,-5379,0,0.9999
3146,-5379,0,0.9999
3147,-5379,0,0.9999
3148,-5379,0,1.0
3149,-5379,0,1.0
3150,-5379,0,1.0
3151,-5379,0,0.9999
3152,-5379,0,0.9999
3153,-5379,0,0.9999
3154,-5379,0,0.9999
3155,-5379,0,0.9999
3156,895,0,0.7929
3157,895,0,1.0
3158,895,0,1.0
3159,895,0,0.9999
3160,895,0,0.9999
3161,895,0,1.0
3162,895,0,1.0
3163,895,0,1.0
3164,895,0,0.9999
3165,895,0,0.9999
3166,895,0,0.9999
3167,895,0,0.9999
3168,895,0,0.9999
3169,895,0,1.0
3170,895,0,0.9999
3171,-317,0,0.5139
3172,0,0,1.0
3173,0,0,0.9999
3174,0,0,0.9999
3175,0,0,1.0
3176,0,0,1.0
3177,0,0,1.0
3178,0,0,0.9999
3179,0,0,0.9999
3180,0,0,0.9999
3181,0,0,0.9999
3182,0,0,0.9999
3183,0,0,1.0
3184,0,0,0.9999
3185,0,0,1.0
3186,0,0,1.0
3187,0,0,0.9999
3188,0,0,0.9999
3189,0,0,1.0
3190,0,0,1.0
3191,0,0,1.0
3192,0,0,0.9999
3193,0,0,0.9999
3194,0,0,0.9999
3195,0,0,0.9999
3196,0,0,0.9999
3197,0,0,1.0
3198,0,0,0.9999
3199,0,0,1.0
3200,0,0,1.0
3201,0,0,0.9999
3202,0,0,0.9999
3203,0,0,1.0
3204,0,0,1.0
3205,0,0,1.0
3206,0,0,0.9999
3207,0,0,0.9999
3208,0,0,0.9999
3209,0,0,0.9999
3210,0,0,0.9999
3211,0,0,1.0
3212,0,0,0.9999
3213,0,0,1.0
3214,0,0,1.0
3215,0,0,0.9999
3216,0,0,0.9999
3217,0,0,1.0
3218,0,0,1.0
3219,0,0,1.0
3220,0,0,0.9999
3221,0,0,0.9999
3222,0,0,0.9999
3223,0,0,0.9999
3224,0,0,0.9999
3225,0,0,1.0
3226,0,0,0.9999
3227,0,0,1.0
3228,0,0,1.0
3229,0,0,0.9999
3230,0,0,0.9999
3231,0,0,1.0
3232,0,0,1.0
3233,0,0,1.0
3234,0,0,0.9999
3235,0,0,0.9999
3236,0,0,0.9999
3237,0,0,0.9999
3238,0,0,0.9999
3239,0,0,1.0
3240,0,0,0.9999
3241,0,0,1.0
3242,0,0,1.0
3243,0,0,0.9999
3244,0,0,0.9999
3245,0,0,1.0
3246,0,0,1.0
3247,0,0,1.0
3248,0,0,0.9999
3249,0,0,0.9999
3250,0,0,0.9999
3251,0,0,0.9999
3252,0,0,0.9999
3253,0,0,1.0
3254,0,0,0.9999
3255,-1637,0,0.7912
3256,-1637,0,0.9999
3257,-1637,0,0.9999
3258,-1637,0,0.9999
3259,-1637,0,1.0
3260,-1637,0,1.0
3261,-1637,0,1.0
3262,-1637,0,0.9999
3263,-1637,0,0.9999
3264,-1637,0,0.9999
3265,-1637,0,0.9999
3266,-1637,0,0.9999
3267,-1637,0,0.9999
3268,-1637,0,1.0
3269,-1637,0,1.0
3270,-1637,0,0.9999
3271,-1637,0,0.9999
3272,-1637,0,0.9999
3273,-1637,0,1.0
3274,-1637,0,1.0
3275,-1637,0,1.0
3276,-1637,0,0.9999
3277,-1637,0,0.9999
3278,-1637,0,0.9999
3279,-1637,0,0.9999
3280,-1637,0,0.9999
3281,-1637,0,0.9999
3282,-1637,0,1.0
3283,-1637,0,1.0
3284,-1637,0,0.9999
3285,-1637,0,0.9999
3286,-1637,0,0.9999
3287,-1637,0,1.0
3288,-1637,0,1.0
3289,-1637,0,1.0
3290,-1637,0,0.9999
3291,-1637,0,0.9999
3292,-1637,0,0.9999
3293,-1637,0,0.9999
3294,-1637,0,0.9999
3295,-1637,0,0.9999
3296,-1637,0,1.0
3297,-1637,0,1.0
3298,-1637,0,0.9999
3299,-1637,0,0.9999
3300,-1637,0,0.9999
3301,-1637,0,1.0
3302,-1637,0,1.0
3303,-1637,0,1.0
3304,-1637,0,0.9999
3305,-1637,0,0.9999
3306,-1637,0,0.9999
3307,-1637,0,0.9999
3308,-1637,0,0.9999
3309,-1637,0,0.9999
3310,-1637,0,1.0
3311,-1637,0,1.0
3312,-1637,0,0.9999
3313,-1637,0,0.9999
3314,-1637,0,0.9999
3315,-1637,0,1.0
3316,-1637,0,1.0
3317,-1637,0,1.0
3318,-1637,0,0.9999
3319,-1637,0,0.9999
3320,-1637,0,0.9999
3321,-1637,0,0.9999
3322,-1637,0,0.9999
3323,-1637,0,0.9999
3324,-1637,0,1.0
3325,-1637,0,1.0
3326,-1637,0,0.9999
3327,-1637,0,0.9999
3328,-1637,0,0.9999
3329,-1637,0,1.0
3330,-1637,0,1.0
3331,-1637,0,1.0
3332,-1637,0,0.9999
3333,-1637,0,0.9999
3334,-1637,0,0.9999
3335,-1637,0,0.9999
3336,-1637,0,0.9999
3337,-1637,0,0.9999
3338,-1637,0,0.8993
3339,-3038,0,1.0
3340,-3038,0,0.9999
3341,-3038,0,0.9999
3342,-3038,0,0.9999
3343,-3038,0,1.0
3344,-3038,0,1.0
3345,-3038,0,1.0
3346,-3038,0,0.9999
3347,-3038,0,0.9999
3348,-3038,0,0.9999
3349,-3038,0,0.9999
3350,-3038,0,1.0
3351,-3038,0,0.9999
3352,-3038,0,1.0
3353,-3038,0,1.0
3354,-3038,0,0.9999
3355,-3038,0,0.9999
3356,-3038,0,0.9999
3357,-3038,0,1.0
3358,-3038,0,1.0
3359,-3038,0,1.0
3360,-3038,0,0.9999
3361,-3038,0,0.9999
3362,-3038,0,0.9999
3363,-3038,0,0.9999
3364,-3038,0,1.0
3365,-3038,0,0.9999
3366,-3038,0,1.0
3367,-3038,0,1.0
3368,-3038,0,0.9999
3369,-3038,0,0.9999
3370,-3038,0,0.9999
3371,-3038,0,1.0
3372,-3038,0,1.0
3373,-3038,0,1.0
3374,-3038,0,0.9999
3375,-3038,0,0.9999
